##221750		
DAN	dan	np1
@(Film-footage-of-Al)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
to	to	ii
a	a	at1
whole	whole	jj
new	new	jj
generation	generation	nn1
.	.	y
@(Film-footage-of-Al)		zzc
@!Mr-ALI		zzq
:	:	y
I	i	ppis1
'm	be	vbm
going	go	vvgk
to	to	to
fight	fight	vvi
so	so	rr_cs@
I	i	ppis1
can	can	vm
let	let	vvi
my	my	appge
little	little	jj
brothers	brother	nn2
,	,	y
who	who	pnqs
are	be	vbr
sleeping	sleep	vvg
on	on	ii
concrete	concrete	jj_nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
do	do	vdi
is	be	vbz
whip	whip	nn1
George	george	np1
Foreman	foreman	np1
.	.	y
@(Footage-of-Foreman)		zzc
@!Mr-FOREMAN		zzq
:	:	y
This	this	dd1
man	man	nn1
was	be	vbdz
more	more	rrr_dar
than	than	csn
your	your	appge
ordinary	ordinary	jj
boxer	boxer	nn1
.	.	y
He	he	pphs1
was	be	vbdz
the	the	at
greatest	greatest	jjt
.	.	y
@(Film-footage-of-Al)		zzc
@!Mr-ALI		zzq
:	:	y
I	i	ppis1
have	have	vh0
a	a	at1
lot	lot	nn1
of	of	io
things	thing	nn2
to	to	to
do	do	vdi
when	when	cs
I	i	ppis1
start	start	vv0
fighting	fight	vvg_nn1
in	in	ii
the	the	at
black	black	jj
neighborhoods	neighborhood	nn2
.	.	y
We	we	ppis2
have	have	vh0
a	a	at1
lot	lot	nn1
of	of	io
problems	problem	nn2
.	.	y
@(Film-footage-of-Al)		zzc
@!Mr-ALI		zzq
:	:	y
Ali	ali	np1
!	!	y
Ali	ali	np1
!	!	y
@!Mr-GAST		zzq
:	:	y
I	i	ppis1
mean	mean	vv0
,	,	y
this	this	dd1
guy	guy	nn1
really	really	rr
made	make	vvn_vvd
a	a	at1
difference	difference	nn1
.	.	y
@(Film-footage-of-Al)		zzc
@!Mr-GAST		zzq
:	:	y
A	a	zz1_at1@
real	real	jj
hero	hero	nn1
.	.	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
Next	next	md
,	,	y
we	we	ppis2
've	have	vh0
all	all	rr@_db
been	be	vbn
there	there	rl
.	.	y
@(Footage-of-Gast-on)		zzc
@!Mr-GAST		zzq
:	:	y
Well	well	rr
,	,	y
we	we	ppis2
'll	will	vm
find	find	vvi
out	out	rp
soon	soon	rr
.	.	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
How	how	rrq
one	one	mc1
call	call	nn1_vv0
...	...	...
@(Audio-of-phone-rin)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
can	can	vm
change	change	vvi
everything	everything	pn1
.	.	y
@(Footage-of-Gast-an)		zzc
@!Mr-GAST		zzq
:	:	y
Hello	hello	uh
.	.	y
@(Announcements)		zzc
@(Footage-of-Gast-pa)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
Ever	ever	rr
wonder	wonder	vv0
what	what	ddq
it	it	pph1
's	be	vbz
like	like	ii
waiting	wait	vvg
for	for	if
that	that	dd1
call	call	nn1
...	...	...
@(Audio-of-phone-rin)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
hoping	hope	vvg
for	for	if
an	a	at1
Oscar	oscar	nn1
nomination	nomination	nn1
?	?	y
@(Footage-of-Gast-an)		zzc
@!Mr-GAST		zzq
:	:	y
Hello	hello	uh
.	.	y
@!BARBARA		zzq
:	:	y
Did	do	vdd
you	you	ppy
hear	hear	vvi
?	?	y
@!Mr-GAST		zzq
:	:	y
No.	no	zz
@!BARBARA		zzq
:	:	y
You	you	ppy
have	have	vh0
n't	n't	xx
heard	hear	vvn
yet	yet	rr
?	?	y
@!Mr-GAST		zzq
:	:	y
Who	who	pnqs
's	be	vbz
this	this	dd1
?	?	y
@!BARBARA		zzq
:	:	y
Barbara	barbara	np1
.	.	y
@!Mr-GAST		zzq
:	:	y
Hey	hey	uh
,	,	y
no	no	uh
,	,	y
I	i	ppis1
have	have	vh0
n't	n't	xx
.	.	y
Let	let	vv0
me	me	ppio1
call	call	vvi
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
:	:	y
I	i	ppis1
guess	guess	vv0
I	i	ppis1
'm	be	vbm
as	as	rg
nervous	nervous	jj
as	as	csa
I	i	ppis1
've	have	vh0
ever	ever	rr
been	be	vbn
in	in	ii
my	my	appge
entire	entire	jj
life	life	nn1
and	and	cc
...	...	...
@(Audio-of-phone-rin)		zzc
@!Mr-GAST		zzq
:	:	y
Hello	hello	uh
.	.	y
Unidentified	unidentified	jj
Man	man	nn1
6	6	mc
:	:	y
You	you	ppy
did	do	vdd
n't	n't	xx
hear	hear	vvi
anything	anything	pn1
,	,	y
did	do	vdd
you	you	ppy
?	?	y
@!Mr-GAST		zzq
:	:	y
No	no	uh
.	.	y
Man	man	nn1
6	6	mc
:	:	y
Me	me	ppio1
,	,	y
neither	neither	rr_dd1
.	.	y
@!Mr-GAST		zzq
:	:	y
Oh	oh	uh
,	,	y
boy	boy	nn1
.	.	y
I	i	ppis1
'm	be	vbm
--		zz
I	i	ppis1
guess	guess	vv0
if	if	cs_csw@
we	we	ppis2
have	have	vh0
n't	n't	xx
heard	hear	vvn
by	by	ii
9:00	9:00	mc
,	,	y
it	it	pph1
--		zz
you	you	ppy
know	know	vv0
,	,	y
we	we	ppis2
were	be	vbdr
n't	n't	xx
nominated	nominate	vvn
.	.	y
Man	man	nn1
6	6	mc
:	:	y
Oh	oh	uh
,	,	y
man	man	nn1
.	.	y
@!Mr-GAST		zzq
:	:	y
Well	well	rr
,	,	y
we	we	ppis2
'll	will	vm
find	find	vvi
out	out	rp
soon	soon	rr
.	.	y
@(Footage-of-Gast-f)		zzc
@!Mr-GAST		zzq
:	:	y
Hello	hello	uh
.	.	y
@!RUSSELL		zzq
:	:	y
We	we	ppis2
got	get	vvd
it	it	pph1
.	.	y
@!Mr-GAST		zzq
:	:	y
We	we	ppis2
got	get	vvd
it	it	pph1
?	?	y
@!RUSSELL		zzq
:	:	y
Leon	leon	np1
,	,	y
it	it	pph1
's	be	vbz
Russell	russell	np1
.	.	y
Congratulations	congratulations	nn2
.	.	y
I	i	ppis1
love	love	vv0
you	you	ppy
.	.	y
@!Mr-GAST		zzq
:	:	y
I	i	ppis1
love	love	vv0
you	you	ppy
,	,	y
too	too	rr@_rg
,	,	y
Russell	russell	np1
.	.	y
@(Footage-of-Gast-hu)		zzc
@!Mr-GAST		zzq
:	:	y
We	we	ppis2
got	get	vvd
it	it	pph1
,	,	y
honey	honey	nn1
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
3	3	mc
:	:	y
We	we	ppis2
got	get	vvd
it	it	pph1
.	.	y
@!Mr-GAST		zzq
:	:	y
We	we	ppis2
got	get	vvd
it	it	pph1
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-Gast-ki		np1
##221756		
THE	the	at
BOSS	boss	nn1
:	:	y
OUGHT	ought	vmk
TO	to	to
BE	be	vbi
A	a	at1@
LAW	law	nn1
@!DAN-RATHER-host		zzq
:	:	y
Good	good	jj
evening	evening	nnt1
.	.	y
Did	do	vdd
you	you	ppy
have	have	vhi
a	a	at1
bad	bad	jj
day	day	nnt1
at	at	ii
the	the	at
office	office	nn1
?	?	y
What	what	ddq
about	about	ii
yesterday	yesterday	rt
?	?	y
And	and	cc
whom	whom	pnqo
do	do	vd0
you	you	ppy
blame	blame	vvi
?	?	y
By	by	ii
one	one	mc1
estimate	estimate	nn1
,	,	y
one-quarter	one-quarter	mf
of	of	io
American	american	jj
workers	worker	nn2
know	know	vv0
whom	whom	pnqo
to	to	to
blame	blame	vvi
and	and	cc
know	know	vvi
what	what	ddq
to	to	to
do	do	vdi
about	about	ii
it	it	pph1
.	.	y
They	they	pphs2
've	have	vh0
quit	quit	vvn
jobs	job	nn2
because	because	ii21
of	of	ii22
a	a	at1
bad	bad	jj
boss	boss	nn1
.	.	y
That	that	dd1
's	be	vbz
our	our	appge
focus	focus	nn1
tonight	tonight	rt
:	:	y
bad	bad	jj
bosses	boss	nn2
.	.	y
What	what	ddq
makes	make	vvz
them	them	ppho2
tick	tick	vvi
?	?	y
What	what	ddq
to	to	to
do	do	vdi
if	if	cs
you	you	ppy
get	get	vv0
in	in	ii_rp@
their	their	appge
way	way	nn1
.	.	y
We	we	ppis2
'll	will	vm
also	also	rr
spend	spend	vvi
time	time	nnt1
with	with	iw
a	a	at1
man	man	nn1
who	who	pnqs
makes	make	vvz
a	a	at1
pretty	pretty	rg_jj
good	good	jj
living	living	nn1
off	off	ii_rp
bad	bad	jj
bosses	boss	nn2
,	,	y
Scott	scott	np1
Adams	adams	np1
,	,	y
creator	creator	nn1
of	of	io
the	the	at
comic	comic	jj_nn1
strip	strip	nn1
Dilbert	dilbert	np1
.	.	y
And	and	cc
just	just	rr
for	for	if
good	good	jj
measure	measure	nn1
,	,	y
you	you	ppy
'll	will	vm
also	also	rr
meet	meet	vvi
a	a	at1
good	good	jj
boss	boss	nn1
,	,	y
almost	almost	rr
too	too	rg
good	good	jj
to	to	to
be	be	vbi
true	true	jj
.	.	y
We	we	ppis2
begin	begin	vv0
with	with	iw
Erin	erin	np1
Moriarty	moriarty	np1_nn1
and	and	cc
the	the	at
story	story	nn1
of	of	io
two	two	mc
women	woman	nn2
who	who	pnqs
'd	have	vm
love	love	vvi
to	to	to
give	give	vvi
their	their	appge
bosses	boss	nn2
the	the	at
business	business	nn1
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-telepho		np1
Unidentified	unidentified	jj
Woman	woman	nn1
1	1	mc1
:	:	y
(	(	y
Voiceover	voiceover	np1_vv0
;		np1
on	on	ii
the	the	at
telephone	telephone	nn1
)		np1
My	my	appge
boss	boss	nn1
is	be	vbz
freaking	freak	vvg
out	out	rp
because	because	cs
three	three	mc
people	people	nn
did	do	vdd
n't	n't	xx
show	show	vvi
up	up	rp
.	.	y
You	you	ppy
know	know	vv0
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
(	(	y
Voiceover	voiceover	np1_vv0
;		np1
on	on	ii
the	the	at
telephone	telephone	nn1
)		np1
I	i	ppis1
was	be	vbdz
--		nn1_jj
asked	ask	vvd
to	to	to
go	go	vvi
home	home	rl
sick	sick	jj
and	and	cc
I	i	ppis1
was	be	vbdz
told	tell	vvn
I	i	ppis1
could	could	vm
not	not	xx
leave	leave	vvi
the	the	at
building	building	nn1
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
3	3	mc
:	:	y
(	(	y
Voiceover	voiceover	np1_vv0
;		np1
on	on	ii
the	the	at
telephone	telephone	nn1
)		np1
He	he	pphs1
never	never	rr
said	say	vvd_vvn@
anything	anything	pn1
to	to	ii
me	me	ppio1
about	about	ii
me	me	ppio1
being	be	vbg
fired	fire	vvn
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
4	4	mc
:	:	y
(	(	y
Voiceover	voiceover	np1_vv0
;		np1
on	on	ii
the	the	at
telephone	telephone	nn1
)		np1
This	this	dd1
incident	incident	nn1
of	of	io
--		nn1_jj
to	to	ii
my	my	appge
employer	employer	nn1
--		nn1
he	he	pphs1
put	put	vvd
me	me	ppio1
on	on	ii
a	a	at1
temporary	temporary	jj
leave	leave	nn1
and	and	cc
then	then	rt
finally	finally	rr
he	he	pphs1
told	tell	vvd
me	me	ppio1
that	that	cst
I	i	ppis1
was	be	vbdz
terminated	terminate	vvn
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
5	5	mc
:	:	y
(	(	y
Voiceover	voiceover	np1_vv0
;		np1
on	on	ii
the	the	at
telephone	telephone	nn1
)		np1
A	a	zz1_at1@
supervisor	supervisor	nn1
verbally	verbally	rr
attacked	attack	vvd_vvn
me.	me	nnu
@(Footage-of-hot-lin)		zzc
@!ERIN-MORIARTY-repo		zzq
:	:	y
@(Voiceover)		zzc
If	if	cs
calls	call	nn2
coming	come	vvg
into	into	ii
this	this	dd1
national	national	jj
hot	hot	jj
line	line	nn1
in	in	ii
Atlanta	atlanta	np1
are	be	vbr
any	any	dd
indication	indication	nn1
...	...	...
Woman	woman	nn1
5	5	mc
(	(	y
Voiceover	voiceover	np1_vv0
;		np1
on	on	ii
the	the	at
telephone	telephone	nn1
)		np1
I	i	ppis1
feel	feel	vv0
kind	kind	nn1_rr21%
of	of	io_rr22
helpless	helpless	jj
right	right	nn1_jj_rr
now	now	rt
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
really	really	rr
know	know	vvi
what	what	ddq
to	to	to
do	do	vdi
...	...	...
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
all	all	db_rr@
is	be	vbz
not	not	xx
well	well	jj
in	in	ii
offices	office	nn2
across	across	ii
the	the	at
country	country	nn1
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
6	6	mc
:	:	y
(	(	y
On	on	ii
the	the	at
telephone	telephone	nn1
)		np1
You	you	ppy
're	be	vbr
not	not	xx
alone	alone	jj
.	.	y
There	there	ex
are	be	vbr
a	a	at1
lot	lot	nn1
of	of	io
people	people	nn
this	this	dd1
is	be	vbz
happening	happen	vvg
to	to	to_ii@
.	.	y
@(Footage-of-office-)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
nearly	nearly	rr
all	all	db
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
7	7	mc
:	:	y
(	(	y
Voiceover	voiceover	np1_vv0
;		np1
on	on	ii
the	the	at
telephone	telephone	nn1
)		np1
And	and	cc
then	then	rt
I	i	ppis1
told	tell	vvd
him	him	ppho1
I	i	ppis1
was	be	vbdz
going	go	vvgk
to	to	to
file	file	vvi
a	a	at1
complaint	complaint	nn1
on	on	ii
him	him	ppho1
.	.	y
@(Footage-of-office-)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
the	the	at
boss	boss	nn1
.	.	y
@!Ms-ELAINE-SUBBE-HI		zzq
:	:	y
@(Voiceover)		zzc
He	he	pphs1
would	would	vm
pull	pull	vvi
me	me	ppio1
into	into	ii
the	the	at
office	office	nn1
twice	twice	rr
a	a	at1
week	week	nnt1
.	.	y
He	he	pphs1
would	would	vm
--		nn1_jj
we	we	ppis2
used	use	vmk
to	to	to
call	call	vvi
--		zz
actually	actually	rr
call	call	vv0
it	it	pph1
being	being	nn1%_vbg
'	'	ge_"@
put	put	vv0_vvn_vvd_nn1%
under	under	ii
the	the	at
lights	light	nn2
.	.	y
'	'	"@_ge
He	he	pphs1
would	would	vm
grill	grill	vvi
you	you	ppy
.	.	y
@(Footage-of-Subey-H)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Elaine	elaine	np1
Subey-Hert	subey-hert	np1
says	say	vvz
she	she	pphs1
had	have	vhd
a	a	at1
boss	boss	nn1
much	much	rr
worse	bad	jjr_rrr@
than	than	csn
most	most	dat_rgt
...	...	...
@!Ms-SUBBE-HIRT		zzq
:	:	y
He	he	pphs1
would	would	vm
be	be	vbi
so	so	rg
hostile	hostile	jj
.	.	y
@(Footage-of-Subey-H)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
one	one	pn1
she	she	pphs1
says	say	vvz
was	be	vbdz
deliberately	deliberately	rr
abusive.	abusive	nnu
@!Ms-SUBBE-HIRT		zzq
:	:	y
@(Voiceover)		zzc
I	i	ppis1
could	could	vm
n't	n't	xx
even	even	rr
speak	speak	vvi
up	up	rp
for	for	if
myself	myself	ppx1
.	.	y
I	i	ppis1
could	could	vm
n't	n't	xx
defend	defend	vvi
myself	myself	ppx1
.	.	y
He	he	pphs1
would	would	vm
n't	n't	xx
let	let	vvi
me.	me	nnu
@(Footage-of-Subey-H)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
unlike	unlike	ii@
most	most	dat
employees	employee	nn2
,	,	y
Elaine	elaine	np1
did	do	vdd
n't	n't	xx
just	just	rr
take	take	vvi
it	it	pph1
.	.	y
She	she	pphs1
's	be	vbz
taking	take	vvg
him	him	ppho1
to	to	ii
court	court	nn1
.	.	y
@!Ms-SUBBE-HIRT		zzq
:	:	y
@(Voiceover)		zzc
Now	now	rt
it	it	pph1
's	be	vbz
my	my	appge
turn	turn	nn1
.	.	y
It	it	pph1
's	be	vbz
my	my	appge
turn	turn	nn1
to	to	to
question	question	vvi
him	him	ppho1
.	.	y
Thank	thank	vv0
you	you	ppy
.	.	y
@!MORIARTY		zzq
:	:	y
Elaine	elaine	np1
almost	almost	rr
did	do	vdd
n't	n't	xx
make	make	vvi
it	it	pph1
this	this	rg
far	far	rr
.	.	y
When	when	cs_rrq
she	she	pphs1
first	first	md
went	go	vvd
to	to	ii
court	court	nn1
six	six	mc
years	year	nnt2
ago	ago	ra
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
last	last	md
year	year	nnt1
a	a	at1
federal	federal	jj
appeals	appeal	nn2
court	court	nn1
gave	give	vvd
Elaine	elaine	np1
a	a	at1
second	second	md_nnt1
chance	chance	nn1
to	to	to
sue	sue	vvi
her	her	appge
boss	boss	nn1
for	for	if
intentional	intentional	jj
abuse	abuse	nn1
.	.	y
@!Ms-SUBBE-HIRT		zzq
:	:	y
Here	here	rl
's	be	vbz
a	a	at1
picture	picture	nn1
that	that	cst
someone	someone	pn1
took	take	vvd
of	of	io
Mr.	mr	nnb
Baccigalupi	baccigalupi	np1
and	and	cc
myself	myself	ppx1
.	.	y
@(Footage-of-Subey-H)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Elaine	elaine	np1
had	have	vhd
worked	work	vvn
for	for	if
three	three	mc
years	year	nnt2
as	as	ii_csa
a	a	at1
sales	sales	nn
agent	agent	nn1
for	for	if
Prudential	prudential	np1_jj@
Insurance	insurance	nn1
Company	company	nn1
when	when	cs_rrq
Robert	robert	np1
Baccigalupi	baccigalupi	np1
became	become	vvd
her	her	appge
district	district	nn1
manager	manager	nn1
in	in	ii
1987	1987	mc
.	.	y
You	you	ppy
turned	turn	vvd
this	this	dd1
over	over	rp
.	.	y
Why	why	rrq
?	?	y
@!Ms-SUBBE-HIRT		zzq
:	:	y
I	i	ppis1_mc1%
--		zz
I	i	ppis1
feel	feel	vv0
like	like	cs%_vv0@_ii_rr%
he	he	pphs1
's	be	vbz
looking	look	vvg
at	at	ii
me.	me	nnu
@(Footage-of-Moriart)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Twice	twice	rr
a	a	at1
week	week	nnt1
,	,	y
she	she	pphs1
says	say	vvz
,	,	y
she	she	pphs1
was	be	vbdz
called	call	vvn
into	into	ii
his	his	appge
office	office	nn1
to	to	to
discuss	discuss	vvi
her	her	appge
work	work	nn1
performance	performance	nn1
.	.	y
@!Ms-SUBBE-HIRT		zzq
:	:	y
Actually	actually	rr
what	what	ddq
we	we	ppis2
used	use	vmk
to	to	to
say	say	vvi
among	among	ii
ourselves	ourselves	ppx2
is	be	vbz
we	we	ppis2
had	have	vhd
to	to	to
go	go	vvi
in	in	rp@
and	and	cc
have	have	vhi
root	root	nn1
canal	canal	nn1
.	.	y
@!MORIARTY		zzq
:	:	y
And	and	cc
what	what	ddq
did	do	vdd
that	that	dd1
mean	mean	vvi
,	,	y
to	to	to
do	do	vdi
a	a	at1
root	root	nn1
canal	canal	nn1
?	?	y
@!Mr-GENE-PANZA		zzq
:	:	y
Well	well	rr
,	,	y
to	to	to
get	get	vvi
down	down	rp
into	into	ii
the	the	at
nerve	nerve	nn1
.	.	y
@(Footage-of-Panza)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Gene	gene	np1
Panza	panza	np1
...	...	...
@!Mr-LEE-HAMMOND		zzq
:	:	y
It	it	pph1
's	be	vbz
indescribable	indescribable	jj
.	.	y
@(Footage-of-Hammond)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
Lee	lee	np1
Hammmond	hammmond	np1_nn1
and	and	cc
Bill	bill	np1
Morgan	morgan	np1
were	be	vbdr
other	other	jj
Prudential	prudential	jj@_np1
employees	employee	nn2
who	who	pnqs
also	also	rr
had	have	vhn@_vhd
to	to	to
answer	answer	vvi
to	to	ii
Robert	robert	np1
Baccigalupi.	baccigalupi	np1
@!Mr-BILL-MORGAN		zzq
:	:	y
Primarily	primarily	rr
if	if	cs
you	you	ppy
had	have	vhd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
it	it	pph1
was	be	vbdz
time	time	nnt1
to	to	to
go	go	vvi
in	in	rp@
and	and	cc
get	get	vvi
the	the	at
root	root	nn1
canal	canal	nn1
.	.	y
@!Mr-HAMMOND		zzq
:	:	y
I	i	ppis1
can	can	vm
remember	remember	vvi
vividly	vividly	rr
being	be	vbg
condemned	condemn	vvn
verbally	verbally	rr
with	with	iw
the	the	at
most	most	rgt
vile	vile	jj
language	language	nn1
that	that	cst
you	you	ppy
can	can	vm
imagine	imagine	vvi
and	and	cc
not	not	xx
being	be	vbg
able	able	jk
to	to	to
say	say	vvi
anything	anything	pn1
.	.	y
@!Mr-PANZA		zzq
:	:	y
Well	well	rr
,	,	y
he	he	pphs1
could	could	vm
take	take	vvi
somebody	somebody	pn1
and	and	cc
literally	literally	rr
reach	reach	vvi
right	right	jj_rr_nn1
inside	inside	nn1@_rl
of	of	io
them	them	ppho2
and	and	cc
take	take	vv0
their	their	appge
heart	heart	nn1
right	right	nn1_rr
out	out	rp
.	.	y
@!Mr-HAMMOND		zzq
:	:	y
It	it	pph1
broke	break	vvd
me	me	ppio1
.	.	y
And	and	cc
that	that	dd1
was	be	vbdz
his	his	appge
intent	intent	nn1_jj
:	:	y
get	get	vv0
rid	rid	vvn
of	of	io
people	people	nn
he	he	pphs1
did	do	vdd
n't	n't	xx
hire	hire	vvi
because	because	cs
he	he	pphs1
could	could	vm
n't	n't	xx
control	control	vvi
every	every	at1
waking	waking	nn1
minute	minute	nnt1
of	of	io
their	their	appge
lives	life	nn2
.	.	y
@!Mr-PANZA		zzq
:	:	y
He	he	pphs1
was	be	vbdz
out	out	rp
to	to	to
get	get	vvi
her	her	ppho1
.	.	y
@(Footage-of-Hammond)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Gene	gene	np1
Panza	panza	np1
has	have	vhz
also	also	rr
filed	file	vvn
claims	claim	nn2_vvz
against	against	ii
Baccigalupi	baccigalupi	np1_nn1_jj
.	.	y
He	he	pphs1
was	be	vbdz
present	present	jj_nn1
at	at	ii
the	the	at
meeting	meeting	nn1
Elaine	elaine	np1
says	say	vvz
finally	finally	rr
broke	break	vvd
her	her	ppho1
.	.	y
@!Ms-SUBBE-HIRT		zzq
:	:	y
@(Voiceover)		zzc
This	this	dd1
was	be	vbdz
a	a	at1
session	session	nnt1
where	where	rrq_cs
he	he	pphs1
was	be	vbdz
pounding	pound	vvg@
the	the	at
desk	desk	nn1
.	.	y
He	he	pphs1
was	be	vbdz
screaming	scream	vvg
and	and	cc
yelling	yell	vvg
.	.	y
@!Mr-PANZA		zzq
:	:	y
He	he	pphs1
left	leave	vvd
that	that	dd1_cst
woman	woman	nn1
nothing	nothing	pn1
.	.	y
I	i	ppis1
mean	mean	vv0
,	,	y
she	she	pphs1
was	be	vbdz
a	a	at1
--		nn1_jj
she	she	pphs1
was	be	vbdz
a	a	at1
basket	basket	nn1
case	case	nn1
.	.	y
@(Footage-of-traffic)		zzc
@!Ms-SUBBE-HIRT		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
on	on	ii
the	the	at
way	way	nn1
home	home	rl_nn1
,	,	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
whether	whether	csw
I	i	ppis1
blacked	black	vvd
out	out	rp
.	.	y
But	but	ccb
I	i	ppis1
hit	hit	vvd
a	a	at1
tractor	tractor	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@!Ms-SUBBE-HIRT		zzq
:	:	y
@(Voiceover)		zzc
When	when	rrq_cs
I	i	ppis1
woke	wake	vvd
up	up	rp
in	in	ii
the	the	at
hospital	hospital	nn1
,	,	y
the	the	at
only	only	jj
thing	thing	nn1
I	i	ppis1
could	could	vm
think	think	vvi
of	of	io
or	or	cc
see	see	vv0
was	be	vbdz
his	his	appge
face	face	nn1
.	.	y
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
After	after	ii_cs
six	six	mc
months	month	nnt2
of	of	io
recovering	recover	vvg
from	from	ii
her	her	appge
injuries	injury	nn2
,	,	y
Elaine	elaine	np1
returned	return	vvd
to	to	ii
work	work	nn1
.	.	y
@!Ms-SUBBE-HIRT		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
then	then	rt
it	it	pph1
was	be	vbdz
only	only	rr
a	a	at1
couple	couple	nn1
of	of	io
weeks	week	nnt2
and	and	cc
he	he	pphs1
started	start	vvd
in	in	rp@_ii
again	again	rt
.	.	y
I	i	ppis1
said	say	vvd
,	,	y
'	'	"@_ge
I	i	mc1%_zz1%_ppis1
--		nn1_jj
I	i	ppis1
ca	can	vm
n't	n't	xx
do	do	vdi
this	this	dd1
.	.	y
'	'	"@_ge
@(Footage-of-Flander)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
She	she	pphs1
never	never	rr
went	go	vvd
back	back	rp
to	to	ii
Prudential	prudential	np1
.	.	y
@!Ms-SUBBE-HIRT		zzq
:	:	y
I	i	ppis1
feel	feel	vv0
he	he	pphs1
took	take	vvd
my	my	appge
soul	soul	nn1
.	.	y
@(Photograph-of-Bacc)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Robert	robert	np1
Baccigalupi	baccigalupi	np1
,	,	y
of	of	rr21
course	course	rr22
,	,	y
does	do	vdz
n't	n't	xx
see	see	vvi
it	it	pph1
that	that	dd1
way	way	nn1
.	.	y
In	in	ii
this	this	dd1
statement	statement	nn1
to	to	ii
48	48	mc
HOURS	hour	nnt2
,	,	y
Baccigalupi	baccigalupi	np1_nn1
denies	deny	vvz
all	all	db
of	of	io
the	the	at
allegations	allegation	nn2
.	.	y
Furthermore	furthermore	rr
,	,	y
he	he	pphs1
claims	claim	vvz
he	he	pphs1
was	be	vbdz
acting	act	vvg
consistently	consistently	rr
with	with	iw
Prudential	prudential	np1_jj@
management	management	nn1
procedures	procedure	nn2
.	.	y
And	and	cc
it	it	pph1
's	be	vbz
clear	clear	jj
from	from	ii
court	court	nn1
documents	document	nn2
,	,	y
Baccigalupi	baccigalupi	np1_nn1
sees	see	vvz
himself	himself	ppx1
as	as	ii_csa
a	a	at1
tough	tough	jj
boss	boss	nn1
dealing	deal	vvg
with	with	iw
an	a	at1
employee	employee	nn1
and	and	cc
her	her	ppho1
,	,	y
quote	quote	vv0_nn1
,	,	y
"	"	y
unprofessional	unprofessional	jj
,	,	y
disloyal	disloyal	jj
and	and	cc
otherwise	otherwise	rr
problematic	problematic	jj
conduct	conduct	nn1
.	.	y
"	"	y
@!Ms-SUBBE-HIRT		zzq
:	:	y
Well	well	rr
,	,	y
that	that	dd1_cst
would	would	vm
be	be	vbi
hard	hard	jj
to	to	to
believe	believe	vvi
because	because	cs
for	for	if
the	the	at
first	first	md
four	four	mc
or	or	cc
five	five	mc
years	year	nnt2
that	that	cst
I	i	ppis1
was	be	vbdz
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
