##4080550		
Kai	kai	np1
consistently	consistently	rr
,	,	y
people	people	nn
will	will	vm
find	find	vvi
ways	way	nn2
to	to	to
change	change	vvi
their	their	appge
allegiance	allegiance	nn1
from	from	ii
one	one	mc1
side	side	nn1
to	to	ii
another	another	dd1
.	.	y
"	"	y
The	the	at
architecture	architecture	nn1
at	at	ii
Chankillo		np1
may	may	vm
indicate	indicate	vvi
that	that	cst
the	the	at
community	community	nn1
that	that	cst
used	use	vvd
the	the	at
fort	fort	nn1
separated	separate	vvn_vvd@
itself	itself	ppx1
into	into	ii
moieties	moiety	nn2
.	.	y
"	"	y
At	at	ii
Chankillo		np1
,	,	y
inside	inside	ii
those	those	dd2
walls	wall	nn2
there	there	ex_rl
are	be	vbr
two	two	mc
separate	separate	jj
towers	tower	nn2
that	that	cst
are	be	vbr
side	side	nn1
by	by	ii
side	side	nn1
but	but	ccb
are	be	vbr
separate	separate	jj
from	from	ii
each	each	ppx221
other	other	ppx222
.	.	y
"	"	y
In	in	ii
the	the	at
past	past	nn1
,	,	y
people	people	nn
were	be	vbdr
killed	kill	vvn
during	during	ii
tinku	tinku	nn1
battles	battle	nn2
and	and	cc
their	their	appge
deaths	death	nn2
were	be	vbdr
believed	believe	vvn
to	to	to
serve	serve	vvi
an	a	at1
important	important	jj
purpose	purpose	nn1
.	.	y
"	"	y
The	the	at
universe	universe	nn1
consists	consist	vvz
of	of	io
multiple	multiple	jj_nn1
levels	level	nn2
,	,	y
and	and	cc
energy	energy	nn1
flows	flow	vvz_nn2
from	from	ii
one	one	mc1
level	level	nn1_jj
to	to	ii
another	another	dd1
and	and	cc
it	it	pph1
's	be	vbz
that	that	dd1_cst
flow	flow	nn1
of	of	io
energy	energy	nn1
that	that	cst_dd1
keeps	keep	vvz
the	the	at
world	world	nn1
functioning	function	vvg_nn1@
.	.	y
That	that	dd1
flux	flux	nn1
of	of	io
energy	energy	nn1
requires	require	vvz
death	death	nn1
,	,	y
"	"	y
says	say	vvz
Topic	topic	nn1
.	.	y
The	the	at
Quechua	quechua	np1_nn1@
word	word	nn1
"	"	y
tinku	tinku	nn1
"	"	y
refers	refer	vvz
to	to	ii
the	the	at
meeting	meeting	nn1
of	of	io
two	two	mc
complementary	complementary	jj
halves	half	nn2
to	to	to
create	create	vvi
a	a	at1
larger	large	jjr
whole	whole	nn1
.	.	y
It	it	pph1
can	can	vm
refer	refer	vvi
to	to	ii
the	the	at
confluence	confluence	nn1
of	of	io
two	two	mc
rivers	river	nn2
,	,	y
the	the	at
pairing	pairing	nn1
of	of	io
a	a	at1
man	man	nn1
and	and	cc
woman	woman	nn1
,	,	y
or	or	cc
,	,	y
in	in	ii
this	this	dd1
case	case	nn1
,	,	y
the	the	at
joining	joining	nn1@
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
warriors	warrior	nn2
in	in	ii
battle	battle	nn1
are	be	vbr
engaged	engage	vvn
in	in	ii
an	a	at1
almost	almost	rr
sexual	sexual	jj
act	act	nn1
where	where	cs_rrq
the	the	at
product	product	nn1
is	be	vbz
death	death	nn1
,	,	y
in	in	ii_rp@
much	much	rr
the	the	at
same	same	da
way	way	nn1
that	that	cst
a	a	at1
man	man	nn1
and	and	cc
a	a	at1
woman	woman	nn1
have	have	vh0
sex	sex	nn1
to	to	to
produce	produce	vvi
a	a	at1
new	new	jj
life	life	nn1
.	.	y
"	"	y
People	people	nn
are	be	vbr
participating	participate	vvg
in	in	ii
warfare	warfare	nn1
,	,	y
in	in	rr21
part	part	rr22
,	,	y
to	to	to
reproduce	reproduce	vvi
the	the	at
world	world	nn1
,	,	y
"	"	y
says	say	vvz
Topic	topic	nn1
.	.	y
The	the	at
practice	practice	nn1
of	of	io
ritual	ritual	jj_nn1
warfare	warfare	nn1
such	such	ii21
as	as	ii22
tinku	tinku	nn1
battles	battle	nn2
has	have	vhz
probably	probably	rr
changed	change	vvn
over	over	ii_rp
the	the	at
past	past	jj
2,400	2,400	mc
years	year	nnt2
,	,	y
but	but	ccb
Ghezzi	ghezzi	np1_nn1
believes	believe	vvz
that	that	cst
it	it	pph1
provides	provide	vvz
a	a	at1
good	good	jj
general	general	jj_nn1
framework	framework	nn1
for	for	if
the	the	at
methods	method	nn2
and	and	cc
motivations	motivation	nn2
of	of	io
warfare	warfare	nn1
at	at	ii
Chankillo		np1
.	.	y
"	"	y
Perhaps	perhaps	rr
it	it	pph1
was	be	vbdz
n't	n't	xx
necessary	necessary	jj
to	to	to
have	have	vhi
a	a	at1
confrontation	confrontation	nn1
of	of	io
two	two	mc
armies	army	nn2
,	,	y
"	"	y
says	say	vvz
Ghezzi	ghezzi	nn1_jj_np1
.	.	y
"	"	y
Perhaps	perhaps	rr
it	it	pph1
was	be	vbdz
a	a	at1
confrontation	confrontation	nn1
of	of	io
relatively	relatively	rr
small	small	jj
groups	group	nn2
for	for	if
the	the	at
possession	possession	nn1
of	of	io
these	these	dd2
religious	religious	jj
centers	center	nn2
or	or	cc
even	even	rr
the	the	at
religious	religious	jj
artifacts	artifact	nn2
contained	contain	vvn_vvd
in	in	ii
them	them	ppho2
,	,	y
and	and	cc
if	if	cs_csw@
that	that	dd1
is	be	vbz
captured	capture	vvn
then	then	rt
the	the	at
defeat	defeat	nn1
is	be	vbz
conceded	concede	vvn
and	and	cc
the	the	at
victorious	victorious	jj
party	party	nn1
gains	gain	nn2
access	access	vv0@_nn1
to	to	to
labor	labor	vvi
,	,	y
probably	probably	rr
some	some	dd
kind	kind	nn1
of	of	io
taxation	taxation	nn1
,	,	y
women	woman	nn2
,	,	y
or	or	cc
the	the	at
right	right	nn1
to	to	to
control	control	vvi
this	this	dd1
or	or	cc
that	that	dd1_cst
resource	resource	nn1_vv0
....	....	...
You	you	ppy
go	go	vv0
to	to	ii
the	the	at
head	head	nn1
and	and	cc
then	then	rt
you	you	ppy
control	control	vv0
the	the	at
rest	rest	nn1
of	of	io
society	society	nn1
.	.	y
"	"	y
If	if	cs
the	the	at
purpose	purpose	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
than	than	csn
another	another	dd1
,	,	y
sneak	sneak	vv0
attacks	attack	nn2
and	and	cc
siege	siege	nn1
warfare	warfare	nn1
might	might	vm
have	have	vhi
been	be	vbn
counterproductive	counterproductive	jj
.	.	y
How	how	rrq
does	do	vdz
one	one	mc1
god	god	nn1
defeat	defeat	vvi
another	another	dd1
if	if	cs
only	only	rr
one	one	mc1
side	side	nn1
shows	show	vvz_nn2
up	up	ii21
to	to	ii22
the	the	at
fight	fight	nn1
?	?	y
Staged	staged	jj@_vvn
battles	battle	nn2
may	may	vm
have	have	vhi
been	be	vbn
necessary	necessary	jj
to	to	to
gain	gain	vvi
a	a	at1
legitimate	legitimate	jj
right	right	nn1_jj
to	to	to
rule	rule	vvi
over	over	rp_ii
a	a	at1
group	group	nn1
of	of	io
people	people	nn
,	,	y
and	and	cc
that	that	dd1
was	be	vbdz
probably	probably	rr
the	the	at
most	most	rgt
important	important	jj
thing	thing	nn1
for	for	if
societies	society	nn2
where	where	rrq_cs
vast	vast	jj
amounts	amount	nn2
of	of	io
labor	labor	nn1
were	be	vbdr
necessary	necessary	jj
for	for	if
creating	create	vvg
food	food	nn1
and	and	cc
wealth	wealth	nn1
.	.	y
According	according	ii21
to	to	ii22
Ghezzi	ghezzi	np1_nn1
,	,	y
"	"	y
the	the	at
territory	territory	nn1
without	without	iw
the	the	at
population	population	nn1
is	be	vbz
worthless	worthless	jj
.	.	y
"	"	y
WE	we	ppis2
MAKE	make	vv0
OUR	our	appge
WAY	way	nn1
across	across	ii
the	the	at
rubble-filled	rubble-filled	jj_nn1
spaces	space	nn2
between	between	ii
the	the	at
walls	wall	nn2
,	,	y
moving	move	vvg
through	through	ii
two	two	mc
more	more	dar
gates	gate	nn2
on	on	ii
our	our	appge
way	way	nn1
to	to	ii
the	the	at
buildings	building	nn2
at	at	ii
the	the	at
heart	heart	nn1
of	of	io
the	the	at
temple-fortress	temple-fortress	jj_nn1
to	to	to
see	see	vvi
what	what	ddq
made	make	vvd
Chankillo		np1
a	a	at1
place	place	nn1
worth	worth	ii
defending	defending	nn1_vvg
.	.	y
The	the	at
remains	remains	nn2%
of	of	io
two	two	mc
round	round	jj_ii
buildings	building	nn2
,	,	y
which	which	ddq
Ghezzi	ghezzi	np1_nn1
has	have	vhz
not	not	xx
yet	yet	rr
excavated	excavate	vvn
,	,	y
occupy	occupy	vv0
the	the	at
hilltop	hilltop	nn1
.	.	y
South	south	nd1
of	of	io
them	them	ppho2
lies	lie	vvz
a	a	at1
21,500-square-foot	21,500-square-foot	fo
pile	pile	nn1
of	of	io
rubble	rubble	nn1
that	that	cst_dd1
was	be	vbdz
probably	probably	rr
the	the	at
spiritual	spiritual	jj
center	center	nn1
of	of	io
an	a	at1
entire	entire	jj
culture	culture	nn1
.	.	y
The	the	at
bases	base	nn2
of	of	io
massive	massive	jj
stone	stone	nn1
pillars	pillar	nn2
still	still	rr
rise	rise	vv0
out	out	ii21
of	of	ii22
the	the	at
pile	pile	nn1
,	,	y
so	so	rr_rg
Ghezzi	ghezzi	np1_jj
named	name	vvd
the	the	at
building	building	nn1
the	the	at
Temple	temple	nn1@_np1
of	of	io
the	the	at
Pillars	pillar	nn2
.	.	y
Far	far	rr_jj
below	below	ii
us	us	ppio2
,	,	y
on	on	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
rise	rise	nn1
with	with	iw
13	13	mc
rectangular	rectangular	jj
towers	tower	nn2
on	on	ii31
top	top	ii32
of	of	ii33
it	it	pph1
looking	look	vvg
like	like	ii
a	a	at1
row	row	nn1
of	of	io
teeth	tooth	nn2
badly	badly	rr
in	in	ii31
need	need	ii32
of	of	ii33
braces	brace	nn2
.	.	y
The	the	at
remains	remains	nn2%
of	of	io
square	square	jj_nn1
buildings	building	nn2
lie	lie	vv0
to	to	ii
the	the	at
east	east	nd1
and	and	cc
west	west	nd1
of	of	io
the	the	at
ridge	ridge	nn1
.	.	y
Ghezzi	ghezzi	np1@_nn2
interprets	interpret	vvz
the	the	at
buildings	building	nn2
as	as	csa_ii@
observatories	observatory	nn2
with	with	iw
the	the	at
towers	tower	nn2
on	on	ii
the	the	at
ridge	ridge	nn1
serving	serve	vvg
as	as	ii
an	a	at1
artificial	artificial	jj
horizon	horizon	nn1
.	.	y
The	the	at
line	line	nn1
of	of	io
the	the	at
towers	tower	nn2
curves	curve	nn2
in	in	ii
a	a	at1
way	way	nn1
that	that	cst_dd1
makes	make	vvz
only	only	rr
12	12	mc
of	of	io
them	them	ppho2
visible	visible	jj
from	from	ii
the	the	at
eastern	eastern	jj
observatory	observatory	nn1
.	.	y
Ghezzi	ghezzi	np1@_nn2
has	have	vhz
determined	determine	vvn
that	that	dd1_cst
standing	standing	nn1_vvg
in	in	ii
the	the	at
observatory	observatory	nn1
and	and	cc
marking	mark	vvg
the	the	at
place	place	nn1
where	where	rrq
the	the	at
setting	setting	nn1_jj@
sun	sun	nn1
crosses	cross	vvz
the	the	at
line	line	nn1
of	of	io
towers	tower	nn2
would	would	vm
allow	allow	vvi
priests	priest	nn2
to	to	to
divide	divide	vvi
the	the	at
year	year	nnt1
into	into	ii
12	12	mc
months	month	nnt2
lasting	last	vvg_jj
28	28	mc
days	day	nnt2
,	,	y
which	which	ddq
would	would	vm
correspond	correspond	vvi
with	with	iw
the	the	at
time	time	nnt1
between	between	ii
full	full	jj
moons	moon	nn2
.	.	y
To	to	to
make	make	vvi
this	this	dd1
calendar	calendar	nn1
of	of	io
lunar	lunar	jj
months	month	nnt2
correspond	correspond	vv0
with	with	iw
the	the	at
solar	solar	jj
year	year	nnt1
,	,	y
a	a	at1
13th	13th	md
month	month	nnt1
needs	need	vvz_nn2
to	to	to
be	be	vbi
added	add	vvn
every	every	at1
fourth	fourth	md
year	year	nnt1
.	.	y
To	to	to
do	do	vdi
that	that	dd1
,	,	y
the	the	at
astronomer	astronomer	nn1
priests	priest	nn2
at	at	ii
Chankillo		np1
would	would	vm
move	move	vvi
to	to	ii
the	the	at
western	western	jj
observatory	observatory	nn1
where	where	cs_rrq
all	all	db
13	13	mc
towers	tower	nn2
are	be	vbr
visible	visible	jj
and	and	cc
mark	mark	vv0
the	the	at
passing	passing	jj_nn1
days	day	nnt2
by	by	ii
watching	watch	vvg
the	the	at
rising	rising	jj@_nn1@
sun	sun	nn1
cross	cross	vv0_ii%
the	the	at
line	line	nn1
of	of	io
towers	tower	nn2
.	.	y
Ghezzi	ghezzi	np1@_nn2
points	point	vvz
out	out	rp
a	a	at1
small	small	jj
notch	notch	nn1
in	in	ii
the	the	at
temple	temple	nn1
wall	wall	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
notch	notch	nn1
aligns	align	vvz
with	with	iw
the	the	at
towers	tower	nn2
and	and	cc
the	the	at
observatories	observatory	nn2
.	.	y
On	on	ii
the	the	at
summer	summer	nnt1
solstice	solstice	vv0
the	the	at
sun	sun	nn1
would	would	vm
set	set	vvi
behind	behind	ii
the	the	at
temple	temple	nn1
,	,	y
aligning	align	vvg
with	with	iw
the	the	at
notch	notch	nn1
in	in	ii
the	the	at
wall	wall	nn1
and	and	cc
the	the	at
gap	gap	nn1
between	between	ii
the	the	at
12th	12th	md
and	and	cc
13th	13th	md
towers	tower	nn2
,	,	y
indicating	indicate	vvg
the	the	at
date	date	nn1
had	have	vhd
a	a	at1
special	special	jj
significance	significance	nn1
for	for	if
the	the	at
people	people	nn
of	of	io
Chankillo		np1_nn1@
.	.	y
This	this	dd1
astronomical	astronomical	jj
alignment	alignment	nn1
may	may	vm
have	have	vhi
been	be	vbn
what	what	ddq
made	make	vvd
the	the	at
temple	temple	nn1
's	's	ge
location	location	nn1
so	so	rg_rr
important	important	jj
.	.	y
The	the	at
ability	ability	nn1
to	to	to
control	control	vvi
the	the	at
calendar	calendar	nn1
--		nn1
in	in	ii
effect	effect	nn1
,	,	y
controlling	control	vvg_jj@
time	time	nnt1
--		nn1
could	could	vm
have	have	vhi
provided	provide	vvn
a	a	at1
source	source	nn1
of	of	io
power	power	nn1
for	for	if
whoever	whoever	pnqv
ruled	rule	vvd_vvn
Chankillo		np1
.	.	y
Unlike	unlike	ii@
the	the	at
round	round	jj
buildings	building	nn2
,	,	y
the	the	at
temple	temple	nn1
floor	floor	nn1
is	be	vbz
covered	cover	vvn
by	by	ii
an	a	at1
evenly	evenly	rr
spread	spread	vv0_vvn_vvd
layer	layer	nn1
of	of	io
stones	stone	nn2
from	from	ii
the	the	at
collapsed	collapsed	jj%
walls	wall	nn2
and	and	cc
fallen	fall	vvn_jj%
pillars	pillar	nn2
.	.	y
The	the	at
footing	footing	nn1
is	be	vbz
treacherous	treacherous	jj
enough	enough	rr
that	that	cst
we	we	ppis2
walk	walk	vv0
along	along	rp_ii
the	the	at
remains	remains	nn2%
of	of	io
the	the	at
temple	temple	nn1
walls	wall	nn2
.	.	y
When	when	cs
the	the	at
walls	wall	nn2
of	of	io
Chankillo		np1
were	be	vbdr
finally	finally	rr
breached	breach	vvn
the	the	at
attackers	attacker	nn2
took	take	vvd
special	special	jj
care	care	nn1
to	to	to
destroy	destroy	vvi
the	the	at
temple	temple	nn1
thoroughly	thoroughly	rr
.	.	y
"	"	y
Destroying	destroy	vvg
a	a	at1
ceremonial	ceremonial	jj_nn1
site	site	nn1
may	may	vm
have	have	vhi
been	be	vbn
a	a	at1
way	way	nn1
of	of	io
destroying	destroy	vvg
the	the	at
legitimacy	legitimacy	nn1
of	of	io
a	a	at1
group	group	nn1
,	,	y
"	"	y
says	say	vvz
Elizabeth	elizabeth	np1
Arkush	arkush	np1
,	,	y
an	a	at1
Andean	andean	jj
warfare	warfare	nn1
expert	expert	nn1
at	at	ii
the	the	at
University	university	nn1
of	of	io
Virginia	virginia	np1
.	.	y
The	the	at
conquest	conquest	nn1
of	of	io
the	the	at
temple	temple	nn1
not	not	xx
only	only	rr
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
destroyed	destroy	vvn_vvd
an	a	at1
entire	entire	jj
faith	faith	nn1
.	.	y
"	"	y
Very	very	rg
often	often	rr
when	when	cs_rrq
you	you	ppy
captured	capture	vvd
a	a	at1
deity	deity	nn1
or	or	cc
a	a	at1
sacred	sacred	jj
place	place	nn1_vv0
you	you	ppy
waited	wait	vvd
a	a	at1
while	while	nnt1@
and	and	cc
you	you	ppy
saw	see	vvd_vv0%
what	what	ddq
happened	happen	vvd
.	.	y
If	if	cs
you	you	ppy
had	have	vhd
good	good	jj
luck	luck	nn1
that	that	cst_dd1
deity	deity	nn1
,	,	y
or	or	cc
huaca	huaca	nn1
,	,	y
might	might	vm
be	be	vbi
on	on	ii
your	your	appge
side	side	nn1
and	and	cc
there	there	ex
was	be	vbdz
no	no	at
point	point	nn1
in	in	ii
destroying	destroy	vvg
it	it	pph1
,	,	y
"	"	y
says	say	vvz
Topic	topic	nn1
.	.	y
"	"	y
If	if	cs
,	,	y
on	on	ii
the	the	at
other	other	jj
hand	hand	nn1
,	,	y
it	it	pph1
was	be	vbdz
obvious	obvious	jj
that	that	cst
the	the	at
huaca	huaca	nn1
was	be	vbdz
not	not	xx
on	on	ii
your	your	appge
side	side	nn1
,	,	y
then	then	rt
you	you	ppy
went	go	vvd
out	out	rp
and	and	cc
destroyed	destroy	vvd
it	it	pph1
.	.	y
"	"	y
PHOTO	photo	nn1
(	(	y
COLOR	color	nn1
)	)	y
:	:	y
In	in	ii
northern	northern	jj
Peru	peru	np1
,	,	y
a	a	at1
2,400-year-old	2,400-year-old	fo
temple-fortress	temple-fortress	jj_nn1
complex	complex	nn1
overlooks	overlook	vvz
a	a	at1
small	small	jj
ridge	ridge	nn1
topped	top	vvn
by	by	ii
a	a	at1
series	series	nn
of	of	io
towers	tower	nn2
that	that	cst
served	serve	vvd
as	as	ii
an	a	at1
astronomical	astronomical	jj
observatory	observatory	nn1
.	.	y
How	how	rrq
the	the	at
complex	complex	nn1
was	be	vbdz
built	build	vvn
and	and	cc
conquered	conquer	vvn_jj
is	be	vbz
changing	changing	jj_vvg
ideas	idea	nn2
about	about	ii
the	the	at
origins	origin	nn2
of	of	io
warfare	warfare	nn1
.	.	y
PHOTO	photo	nn1
(	(	y
COLOR	color	nn1
)	)	y
:	:	y
Archaeologist	archaeologist	nn1
Ivan	ivan	np1
Ghezzi	ghezzi	np1_nn1
stands	stand	vvz_nn2
atop	atop	ii
the	the	at
ruins	ruin	nn2
of	of	io
a	a	at1
gate	gate	nn1
in	in	ii
Chankillo		np1
's	's	ge
outer	outer	jj
wall	wall	nn1
.	.	y
Invaders	invader	nn2
would	would	vm
have	have	vhi
had	have	vhn@
to	to	to
run	run	vvi
through	through	ii_rp@
this	this	dd1
narrow	narrow	jj
,	,	y
now	now	rt
rubble-filled	rubble-filled	jj_nn1
,	,	y
corridor	corridor	nn1
while	while	cs
being	be	vbg
attacked	attack	vvn
from	from	ii
above	above	rl
.	.	y
PHOTO	photo	nn1
(	(	y
COLOR	color	nn1
)	)	y
:	:	y
Fragments	fragment	nn2
of	of	io
a	a	at1
vessel	vessel	nn1
found	find	vvn_vvd
at	at	ii
Chankillo		np1
reveal	reveal	vv0
the	the	at
equipment	equipment	nn1
and	and	cc
dress	dress	nn1
of	of	io
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
them	them	ppho2
using	use	vvg
shields	shield	nn2
and	and	cc
spear-throwers	spear-thrower	nn2
.	.	y
PHOTO	photo	nn1
(	(	y
BLACK	black	jj
&;		null
WHITE	white	jj_nn1@_np1@
)	)	y
:	:	y
The	the	at
temple-fortress	temple-fortress	nn1
of	of	io
Chankillo		np1
was	be	vbdz
built	build	vvn
in	in	ii
the	the	at
third	third	md
century	century	nnt1
B.C.	bc	ra
The	the	at
rectangular	rectangular	jj
building	building	nn1
,	,	y
called	call	vvn_vvd@
the	the	at
Temple	temple	nn1@_np1
of	of	io
the	the	at
Pillars	pillar	nn2
,	,	y
may	may	vm
have	have	vhi
been	be	vbn
the	the	at
spiritual	spiritual	jj
and	and	cc
political	political	jj
center	center	nn1
of	of	io
the	the	at
region	region	nn1
.	.	y
PHOTO	photo	nn1
(	(	y
COLOR	color	nn1
)	)	y
By	by	ii
Zach	zach	np1
Zorich	zorich	np1
Zach	zach	np1
Zorich	zorich	np1
is	be	vbz
a	a	at1
senior	senior	jj
editor	editor	nn1
at	at	ii
ARCHAEOLOGY	archaeology	nn1
.	.	y
Correction	correction	nn1
In	in	ii
"	"	y
Fall	fall	nn1
of	of	io
a	a	at1
Sacred	sacred	jj
Fortress	fortress	nn1
"	"	y
(	(	y
May/June	may/june	np1_npm1
)	)	y
,	,	y
we	we	ppis2
state	state	vv0
that	that	cst_dd1
Chankillo		np1_nn1@
is	be	vbz
located	locate	vvn
where	where	cs_rrq
the	the	at
Atacama	atacama	np1_nn1@
Desert	desert	nn1
meets	meet	vvz
the	the	at
Andes	andes	np2
(	(	y
page	page	nn1
31	31	mc
)	)	y
.	.	y
The	the	at
site	site	nn1
is	be	vbz
actually	actually	rr
located	locate	vvn_vvd
in	in	ii
Peru	peru	np1
's	's	ge
coastal	coastal	jj
desert	desert	nn1
,	,	y
between	between	ii
the	the	at
Andes	andes	np2
and	and	cc
the	the	at
sea	sea	nn1
.	.	y
##4080568		
The	the	at
full	full	jj
moon	moon	nn1
casts	cast	vvz
a	a	at1
warm	warm	jj
glow	glow	nn1
across	across	ii
the	the	at
dirt	dirt	nn1
plaza	plaza	nn1
of	of	io
Ranchos	rancho	np1
de	de	np1
Taos	taos	np2
and	and	cc
the	the	at
adobe	adobe	nn1
walls	wall	nn2
of	of	io
the	the	at
church	church	nn1
of	of	io
Saint	saint	np1
Francis	francis	np1
of	of	io
Assisi	assisi	np1
,	,	y
made	make	vvd_vvn
famous	famous	jj
by	by	ii
the	the	at
paintings	painting	nn2
of	of	io
Georgia	georgia	np1
O'Keeffe	o'keeffe	np1
.	.	y
Inside	inside	ii
the	the	at
parish	parish	nn1
hall	hall	nn1
,	,	y
archaeologist	archaeologist	nn1
Sunday	sunday	npd1_np1@
Eiselt	eiselt	nn1_np1
of	of	io
Southern	southern	jj
Methodist	methodist	jj_nn1
University	university	nn1
(	(	y
SMU	smu	np1
)	)	y
faces	face	vvz
a	a	at1
small	small	jj
crowd	crowd	nn1
.	.	y
She	she	pphs1
's	be	vbz
a	a	rr21
little	little	rr22
nervous	nervous	jj
.	.	y
Eiselt	eiselt	nn1_vv0_np1@
is	be	vbz
about	about	rpk
to	to	to
ask	ask	vvi
the	the	at
residents	resident	nn2
of	of	io
this	this	dd1
conservative	conservative	jj_nn1
Hispanic	hispanic	jj
community	community	nn1
near	near	ii
Taos	taos	np2_nn2@
,	,	y
New	new	np1
Mexico	mexico	np1
,	,	y
for	for	if
permission	permission	nn1
to	to	to
dig	dig	vvi
up	up	rp
their	their	appge
backyards	backyard	nn2
and	and	cc
the	the	at
floors	floor	nn2
of	of	io
their	their	appge
centuries-old	centuries-old	jj
homes	home	nn2
.	.	y
Today	today	rt
,	,	y
the	the	at
area	area	nn1
is	be	vbz
known	know	vvn
as	as	ii
a	a	at1
ski	ski	nn1
town	town	nn1
and	and	cc
a	a	at1
magnet	magnet	nn1
for	for	if
both	both	db2_rr
the	the	at
super-rich	super-rich	jj
and	and	cc
hippie	hippie	nn1
artists	artist	nn2
,	,	y
but	but	ccb
the	the	at
community	community	nn1
was	be	vbdz
founded	found	vvn
in	in	ii
the	the	at
17th	17th	md
century	century	nnt1
,	,	y
and	and	cc
is	be	vbz
one	one	mc1
of	of	io
the	the	at
oldest	old	jjt
in	in	ii
the	the	at
country	country	nn1
.	.	y
"	"	y
We	we	ppis2
're	be	vbr
not	not	xx
here	here	rl
to	to	to
dig	dig	vvi
and	and	cc
leave	leave	vvi
"	"	y
Eiselt		np1_nn1
says	say	vvz
once	once	rr_cs@
the	the	at
audience	audience	nn1
is	be	vbz
settled	settle	vvn
.	.	y
"	"	y
We	we	ppis2
want	want	vv0
you	you	ppy
to	to	to
tell	tell	vvi
us	us	ppio2
where	where	rrq
to	to	to
look	look	vvi
and	and	cc
what	what	ddq
to	to	to
look	look	vvi
for	for	if
.	.	y
"	"	y
She	she	pphs1
emphasizes	emphasize	vvz
that	that	cst
the	the	at
Taos	taos	np2
Collaborative	collaborative	jj
Archaeology	archaeology	nn1
Project	project	nn1
can	can	vm
only	only	rr
move	move	vvi
forward	forward	rl
with	with	iw
the	the	at
community	community	nn1
's	's	ge
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
project	project	nn1
is	be	vbz
part	part	nn1
of	of	io
a	a	at1
broad-based	broad-based	jj
effort	effort	nn1
to	to	to
investigate	investigate	vvi
the	the	at
history	history	nn1
of	of	io
Taos	taos	np2
(	(	y
see	see	vv0
"	"	y
Whiskey	whiskey	nn1
Rebellion	rebellion	nn1
"	"	y
page	page	nn1
42	42	mc
)	)	y
.	.	y
Locals	local	nn2
begin	begin	vv0
to	to	to
ask	ask	vvi
questions	question	nn2
about	about	ii
the	the	at
excavations	excavation	nn2
and	and	cc
eventually	eventually	rr
offer	offer	vv0
suggestions	suggestion	nn2
on	on	ii
where	where	rrq
to	to	to
look	look	vvi
.	.	y
Father	father	nnb
Francis	francis	np1
Malley	malley	np1
,	,	y
the	the	at
parish	parish	nn1
priest	priest	nn1
,	,	y
promises	promise	vvz_nn2
to	to	to
announce	announce	vvi
the	the	at
project	project	nn1
in	in	ii
next	next	md
week	week	nnt1
's	's	ge
mass	mass	nn1_jj
and	and	cc
put	put	vv0_vvd
it	it	pph1
in	in	ii
the	the	at
church	church	nn1
bulletin	bulletin	nn1
.	.	y
Everyone	everyone	pn1
is	be	vbz
enthusiastic	enthusiastic	jj
,	,	y
which	which	ddq
probably	probably	rr
has	have	vhz
something	something	pn1
to	to	to
do	do	vdi
with	with	iw
the	the	at
project	project	nn1
's	's	ge
surprising	surprising	jj
goal	goal	nn1
:	:	y
instead	instead	ii21_cs21%
of	of	ii22_cs22
ancient	ancient	jj
ceramics	ceramics	nn2
or	or	cc
prehistoric	prehistoric	jj
fire	fire	nn1
pits	pit	nn2
,	,	y
Eiselt		np1_nn1_vv0
and	and	cc
her	her	appge
SMU	smu	nn1
students	student	nn2
are	be	vbr
looking	look	vvg
for	for	if
toys	toy	nn2
.	.	y
Some	some	dd
of	of	io
the	the	at
discoveries	discovery	nn2
they	they	pphs2
've	have	vh0
already	already	rr
made	make	vvn
cover	cover	vvi
a	a	at1
folding	folding	jj_nn1
table	table	nn1
in	in	ii
the	the	at
back	back	nn1
of	of	io
the	the	at
room	room	nn1
:	:	y
jacks	jack	nn2
and	and	cc
marbles	marble	nn2
,	,	y
a	a	at1
doll	doll	nn1
's	's	ge
head	head	nn1
,	,	y
part	part	nn1
of	of	io
a	a	at1
tiny	tiny	jj
teacup	teacup	nn1
,	,	y
a	a	at1
gray	gray	jj
Lego	lego	nn1
plank	plank	nn1
.	.	y
Residents	resident	nn2
gather	gather	vv0
around	around	rp
when	when	cs_rrq
the	the	at
meeting	meeting	nn1
is	be	vbz
over	over	rp
and	and	cc
point	point	vv0@_nn1
out	out	rp
items	item	nn2
they	they	pphs2
recognize	recognize	vv0
.	.	y
One	one	mc1
woman	woman	nn1
identifies	identify	vvz
a	a	at1
scrap	scrap	nn1
of	of	io
gauzy	gauzy	jj
fabric	fabric	nn1
as	as	ii_csa
a	a	at1
doll	doll	nn1
's	's	ge
veil	veil	nn1
.	.	y
"	"	y
