##1003056		
Granite	granite	nn1
willing	willing	jj
to	to	to
take	take	vvi
the	the	at
risk	risk	nn1
)	)	y
.	.	y
But	but	ccb
hair	hair	nn1
!	!	y
You	you	ppy
can	can	vm
not	not	xx
buy	buy	vvi
beautiful	beautiful	jj
hair	hair	nn1
.	.	y
<p>	<p>	y
I	i	ppis1
wished	wish	vvd
that	that	cst
my	my	appge
mother	mother	nn1
would	would	vm
offer	offer	vvi
to	to	to
take	take	vvi
me	me	ppio1
shopping	shop	vvg
at	at	ii
my	my	appge
current	current	jj
size	size	nn1
.	.	y
The	the	at
morning	morning	nnt1
after	after	ii_cs
our	our	appge
talk	talk	nn1
,	,	y
I	i	ppis1
stood	stand	vvd
looking	look	vvg
forlornly	forlornly	rr
before	before	ii_cs
my	my	appge
open	open	jj
closet	closet	nn1
door	door	nn1
at	at	ii
such	such	da
a	a	at1
meager	meager	jj
wardrobe	wardrobe	nn1
I	i	ppis1
did	do	vdd
n't	n't	xx
want	want	vvi
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
and-	and-	jj_nn1
four-year-old	four-year-old	jj_nn1
daughters	daughter	nn2
,	,	y
so	so	cs@_rr
our	our	appge
budget	budget	nn1
was	be	vbdz
restricted	restrict	vvn
.	.	y
Also	also	rr
,	,	y
I	i	ppis1
did	do	vdd
n't	n't	xx
need	need	vvi
work	work	nn1
clothes	clothes	nn2
,	,	y
only	only	jj
mommy	mommy	nn1
clothes	clothes	nn2
.	.	y
In	in	ii
fact	fact	nn1
,	,	y
I	i	ppis1
still	still	rr
had	have	vhd
a	a	at1
few	few	da2
maternity	maternity	nn1
clothes	clothes	nn2
left	leave	vvn_vvd
for	for	if
the	the	at
days	day	nnt2
I	i	ppis1
scrubbed	scrub	vvd
floors	floor	nn2
and	and	cc
bathrooms	bathroom	nn2
.	.	y
<p>	<p>	y
It	it	pph1
was	be	vbdz
then	then	rt
that	that	cst
the	the	at
horrible	horrible	jj
realization	realization	nn1
hit	hit	vvd
me	me	ppio1
.	.	y
Every	every	at1
time	time	nnt1
I	i	ppis1
went	go	vvd
shopping	shop	vvg
or	or	cc
looked	look	vvn_vvd
through	through	ii_rp@
a	a	at1
catalog	catalog	nn1
,	,	y
I	i	ppis1
put	put	vv0_vvd
off	off	rp_ii
buying	buy	vvg
myself	myself	ppx1
anything	anything	pn1
.	.	y
Or	or	cc
I	i	ppis1
purchased	purchase	vvd
the	the	at
minimum	minimum	nn1_jj
I	i	ppis1
could	could	vm
get	get	vvi
by	by	rp%
with	with	iw
and	and	cc
still	still	rr
be	be	vbi
decently	decently	rr
clothed	clothe	vvn
.	.	y
My	my	appge
mother	mother	nn1
had	have	vhd
taught	teach	vvn
me	me	ppio1
well	well	rr
,	,	y
and	and	cc
I	i	ppis1
had	have	vhd
absorbed	absorb	vvn
her	her	appge
attitude	attitude	nn1
.	.	y
I	i	ppis1
put	put	vv0_vvd
off	off	rp_ii
buying	buy	vvg_nn1
because	because	cs
I	i	ppis1
wanted	want	vvd
to	to	to
wait	wait	vvi
until	until	cs
I	i	ppis1
had	have	vhd
dieted	diet	vvn
down	down	rp_ii@
a	a	at1
few	few	da2
sizes	size	nn2
!	!	y
I	i	ppis1
was	be	vbdz
treating	treat	vvg
myself	myself	ppx1
like	like	ii
a	a	at1
second-class	second-class	jj
citizen	citizen	nn1
,	,	y
denigrating	denigrate	vvg
myself	myself	ppx1
with	with	iw
the	the	at
subconscious	subconscious	jj_nn1
attitude	attitude	nn1
that	that	cst_dd1
pretty	pretty	jj
clothes	clothes	nn2
would	would	vm
be	be	vbi
wasted	waste	vvn
on	on	ii
me	me	ppio1
in	in	ii
my	my	appge
current	current	jj
size	size	nn1
.	.	y
<p>	<p>	y
Soon	soon	rr
I	i	ppis1
will	will	vm
be	be	vbi
thirty-one	thirty-one	mc
years	year	nnt2
old	old	jj
.	.	y
Every	every	at1
week	week	nnt1
I	i	ppis1
go	go	vv0
buy	buy	vv0
something	something	pn1
new	new	jj
.	.	y
Some	some	dd
weeks	week	nnt2
it	it	pph1
is	be	vbz
just	just	rr
a	a	at1
few	few	da2
pairs	pair	nn2
of	of	io
panties	panties	nn2
(	(	y
sexy	sexy	jj
ones	one	z'
!	!	y
)	)	y
or	or	cc
a	a	at1
lacy	lacy	jj
bra	bra	nn1
.	.	y
Sometimes	sometimes	rt
it	it	pph1
is	be	vbz
a	a	at1
major	major	jj
purchase	purchase	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
perfect	perfect	jj
polo	polo	nn1
shirt	shirt	nn1
,	,	y
so	so	cs@_rr
I	i	ppis1
picked	pick	vvd
out	out	rp
one	one	pn1_mc1
in	in	ii
every	every	at1
color	color	nn1
I	i	ppis1
like	like	vv0
,	,	y
seven	seven	mc
of	of	io
them	them	ppho2
!	!	y
<p>	<p>	y
I	i	ppis1
've	have	vh0
always	always	rr
enjoyed	enjoy	vvn
good	good	jj
health	health	nn1
,	,	y
but	but	ccb
lately	lately	rr
I	i	ppis1
find	find	vv0
I	i	ppis1
have	have	vh0
extra	extra	jj
energy	energy	nn1
with	with	iw
the	the	at
release	release	nn1
of	of	io
some	some	dd
emotional	emotional	jj
baggage	baggage	nn1
.	.	y
My	my	appge
house	house	nn1
sparkles	sparkle	nn2
.	.	y
My	my	appge
children	child	nn2
enjoy	enjoy	vv0
my	my	appge
involvement	involvement	nn1
with	with	iw
them	them	ppho2
,	,	y
as	as	ii31
opposed	opposed	ii32
to	to	ii33
my	my	appge
supervision	supervision	nn1
of	of	io
them	them	ppho2
.	.	y
Last	last	md
month	month	nnt1
I	i	ppis1
wore	wear	vvd
my	my	appge
remaining	remaining	jj
maternity	maternity	nn1
outfit	outfit	nn1
to	to	to
refinish	refinish	vvi
a	a	at1
dresser	dresser	nn1
and	and	cc
then	then	rt
happily	happily	rr
discarded	discard	vvd_vvn
it	it	pph1
.	.	y
<p>	<p>	y
Treating	treat	vvg
myself	myself	ppx1
this	this	dd1
way	way	nn1
has	have	vhz
had	have	vhn
a	a	at1
ripple	ripple	nn1
effect	effect	nn1
,	,	y
like	like	ii
a	a	at1
stone	stone	nn1
skipped	skip	vvd_vvn@
across	across	ii
the	the	at
surface	surface	nn1
of	of	io
a	a	at1
pond	pond	nn1
.	.	y
Because	because	cs
I	i	ppis1
am	be	vbm
well	well	rr
dressed	dress	vvn
now	now	rt
,	,	y
I	i	ppis1
do	do	vd0
a	a	at1
more	more	rgr
elaborate	elaborate	jj
makeup	makeup	nn1
application	application	nn1
.	.	y
My	my	appge
manicures	manicure	nn2
are	be	vbr
more	more	rgr
frequent	frequent	jj
.	.	y
My	my	appge
husband	husband	nn1
has	have	vhz
been	be	vbn
acting	act	vvg
like	like	ii
a	a	at1
newlywed	newlywed	nn1
.	.	y
I	i	ppis1
resized	resize	vvd
my	my	appge
wedding	wedding	nn1
ring	ring	nn1_vv0
so	so	cs@_rr
I	i	ppis1
could	could	vm
wear	wear	vvi
it	it	pph1
again	again	rt
,	,	y
which	which	ddq
led	lead	vvd
my	my	appge
husband	husband	nn1
,	,	y
in	in	ii
turn	turn	nn1
,	,	y
to	to	to
observe	observe	vvi
our	our	appge
tenth	tenth	md
wedding	wedding	nn1
anniversary	anniversary	nn1
with	with	iw
a	a	at1
beautiful	beautiful	jj
row	row	nn1
of	of	io
diamonds	diamond	nn2
for	for	if
the	the	at
other	other	jj
hand	hand	nn1
.	.	y
<p>	<p>	y
Last	last	md
week	week	nnt1
at	at	ii
McDonald	mcdonald	np1
's	be	vbz_ge
one	one	mc1
of	of	io
the	the	at
other	other	jj
parents	parent	nn2
came	come	vvd
and	and	cc
sat	sit	vvd
by	by	ii
me	me	ppio1
while	while	cs
our	our	appge
children	child	nn2
took	take	vvd
advantage	advantage	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
except	except	cs21
that	that	cs22
this	this	dd1
time	time	nnt1
it	it	pph1
was	be	vbdz
a	a	at1
father	father	nn1
who	who	pnqs
engaged	engage	vvd
my	my	appge
conversation	conversation	nn1
.	.	y
When	when	cs_rrq
it	it	pph1
became	become	vvd
clear	clear	jj_rr@
that	that	cst
my	my	appge
children	child	nn2
had	have	vhd
a	a	at1
father	father	nn1
in	in	ii
their	their	appge
lives	life	nn2
and	and	cc
home	home	rl_nn1
,	,	y
this	this	dd1
man	man	nn1
told	tell	vvd
me	me	ppio1
wistfully	wistfully	rr
that	that	cst
my	my	appge
husband	husband	nn1
was	be	vbdz
a	a	at1
very	very	rg
lucky	lucky	jj
man	man	nn1
!	!	y
<p>	<p>	y
I	i	ppis1
was	be	vbdz
surprised	surprised	jj
and	and	cc
flattered	flatter	vvd_vvn_jj
to	to	to
find	find	vvi
that	that	cst
I	i	ppis1
had	have	vhd
sparked	spark	vvn
someone	someone	pn1
's	's	ge_vbz
romantic	romantic	jj
interest	interest	nn1
without	without	iw
losing	lose	vvg
a	a	at1
pound	pound	nn1
.	.	y
All	all	db
that	that	dd1
time	time	nnt1
I	i	ppis1
went	go	vvd
without	without	iw
a	a	at1
wedding	wedding	nn1
ring	ring	nn1
and	and	cc
no	no	pn121
one	one	pn122
noticed	notice	vvd_vvn
,	,	y
and	and	cc
now	now	rt
someone	someone	pn1
was	be	vbdz
trying	try	vvg
to	to	to
overlook	overlook	vvi
it	it	pph1
!	!	y
And	and	cc
the	the	at
only	only	jj
thing	thing	nn1
that	that	cst
had	have	vhd
changed	change	vvn
was	be	vbdz
my	my	appge
attitude	attitude	nn1
.	.	y
<p>	<p>	y
When	when	cs_rrq
I	i	ppis1
left	leave	vvd
McDonald	mcdonald	np1
's	's	ge_vbz
,	,	y
I	i	ppis1
felt	feel	vvd
gorgeous	gorgeous	jj
.	.	y
There	there	ex
's	be	vbz
nothing	nothing	pn1
like	like	ii
flirting	flirt	vvg
to	to	to
give	give	vvi
you	you	ppy
a	a	at1
little	little	jj
sizzle	sizzle	nn1
.	.	y
But	but	ccb
perhaps	perhaps	rr
the	the	at
most	most	rgt
positive	positive	jj
change	change	nn1
from	from	ii
my	my	appge
new	new	jj
attitude	attitude	nn1
is	be	vbz
in	in	ii
my	my	appge
(	(	y
gulp	gulp	vv0_nn1
!	!	y
)	)	y
eating	eating	nn1
habits	habit	nn2
.	.	y
Because	because	cs
I	i	ppis1
am	be	vbm
not	not	xx
"	"	y
going	go	vvgk
to	to	to
go	go	vvi
on	on	ii_rp@
a	a	at1
diet	diet	nn1
"	"	y
someday	someday	rt
soon	soon	rr
,	,	y
I	i	ppis1
am	be	vbm
not	not	xx
in	in	ii
a	a	at1
rush	rush	nn1
to	to	to
eat	eat	vvi
all	all	db
the	the	at
cheesecake	cheesecake	nn1
and	and	cc
Oreos	oreo	nn2@
I	i	ppis1
can	can	vm_vv0%
before	before	cs
they	they	pphs2
become	become	vv0
forbidden	forbid	vvn_jj@
.	.	y
I	i	ppis1
can	can	vm
have	have	vhi
whatever	whatever	ddqv
I	i	ppis1
want	want	vv0
.	.	y
Sometimes	sometimes	rt
what	what	ddq
I	i	ppis1
really	really	rr
want	want	vv0
is	be	vbz
baked	baked	jj_vvn
fish	fish	nn
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
will	will	vm
be	be	vbi
thirty-one	thirty-one	mc
years	year	nnt2
old	old	jj
.	.	y
If	if	cs
the	the	at
next	next	md
year	year	nnt1
is	be	vbz
only	only	rr
half	half	rr
as	as	rg
good	good	jj
as	as	csa
this	this	dd1
past	past	jj_nn1_ii
one	one	pn1_mc1
,	,	y
I	i	ppis1
will	will	vm
be	be	vbi
ecstatic	ecstatic	jj
!	!	y
Hurrah	hurrah	uh
for	for	if
the	the	at
thirties	thirties	mc2
!	!	y
Somehow	somehow	rr
forty	forty	mc
does	do	vdz
n't	n't	xx
sound	sound	vvi
so	so	rg
scary	scary	jj
lately	lately	rr
.	.	y
And	and	cc
if	if	cs_csw@
my	my	appge
mom	mom	nn1
asks	ask	vvz
me	me	ppio1
what	what	ddq
I	i	ppis1
'd	have	vm
like	like	vvi
for	for	if
my	my	appge
birthday	birthday	nn1
this	this	dd1
year	year	nnt1
--	--	x
hmmm	hmmm	nnu
,	,	y
I	i	ppis1
could	could	vm
use	use	vvi
some	some	dd
scintillating	scintillating	jj
perfume	perfume	nn1
.	.	y
<p>	<p>	y
Article	article	nn1
copyright	copyright	nn1
Radiance	radiance	nn1
.	.	y
<p>	<p>	y
Article	article	nn1
copyright	copyright	nn1
Radiance	radiance	nn1
.	.	y
<p>	<p>	y
##1003078		
WHERE	where	rrq
TO	to	to
START	start	vvi
?	?	y
Maybe	maybe	rr
with	with	iw
the	the	at
sign	sign	nn1
of	of	io
the	the	at
cross	cross	nn1
or	or	cc
a	a	at1
magic	magic	jj_nn1
charm	charm	nn1
.	.	y
I	i	ppis1
'm	be	vbm
a	a	at1
superstitious	superstitious	jj
person	person	nn1
,	,	y
and	and	cc
getting	get	vvg
more	more	rrr_dar_rgr
and	and	cc
more	more	rgr
so	so	rr
.	.	y
Only	only	jj_rr
people	people	nn
enjoying	enjoy	vvg
prosperity	prosperity	nn1
,	,	y
people	people	nn
on	on	ii
a	a	at1
run	run	nn1
of	of	io
good	good	jj
luck	luck	nn1
,	,	y
make	make	vv0
fun	fun	nn1
of	of	io
superstitions	superstition	nn2
.	.	y
But	but	ccb
the	the	at
longer	long	jjr
one	one	pn1
'	'	ge
s	s	zz1
life	life	nn1
,	,	y
the	the	at
leaner	lean	jjr
it	it	pph1
becomes	become	vvz
.	.	y
Towards	towards	ii
the	the	at
end	end	nn1_vv0
it	it	pph1
gets	get	vvz
more	more	dar_rrr_rgr
and	and	cc
more	more	rgr
necessary	necessary	jj
to	to	to
knock	knock	vvi
on	on	ii
wood	wood	nn1
,	,	y
spit	spit	vv0_nn1
three	three	mc
times	time	nnt2
,	,	y
to	to	to
make	make	vvi
one	one	pn1
's	's	ge
benedictions	benediction	nn2
surreptitiously	surreptitiously	rr
.	.	y
<p>	<p>	y
And	and	cc
I	i	ppis1
'm	be	vbm
attempting	attempt	vvg
something	something	pn1
here	here	rl
a	a	rr21
little	little	rr22
absurd	absurd	jj
.	.	y
For	for	if
many	many	da2
years	year	nnt2
I	i	ppis1
've	have	vh0
stuck	stick	vvn
to	to	ii
writing	write	vvg
a	a	at1
story	story	nn1
--	--	x
that	that	cst_dd1
powerful	powerful	jj
chain	chain	nn1
that	that	cst_dd1
can	can	vm
hold	hold	vvi
together	together	rl
the	the	at
most	most	rgt
wild	wild	jj
and	and	cc
wooly	wooly	jj@_rr
words	word	nn2
.	.	y
Whenever	whenever	rrqv
I	i	ppis1
have	have	vh0
been	be	vbn
carried	carry	vvn
away	away	rl
by	by	ii
excessive	excessive	jj
ambition	ambition	nn1
--	--	x
and	and	cc
strayed	stray	vvn_vvd
away	away	ii21_rl
from	from	ii22_ii
stories	story	nn2
and	and	cc
started	start	vvd
toying	toy	vvg
around	around	rp
with	with	iw
personal	personal	jj
essays	essay	nn2
or	or	cc
whatever	whatever	ddqv
you	you	ppy
might	might	vm
call	call	vvi
them	them	ppho2
--	--	x
each	each	dd1
time	time	nnt1
I	i	ppis1
've	have	vh0
ended	end	vvn
up	up	rp
in	in	ii
abject	abject	jj
defeat	defeat	nn1
.	.	y
In	in	ii31
light	light	ii32
of	of	ii33
this	this	dd1
,	,	y
with	with	iw
great	great	jj
superstitious	superstitious	jj
dread	dread	nn1
,	,	y
I	i	ppis1
have	have	vh0
continued	continue	vvn
to	to	to
latch	latch	vvi
on	on	rp_ii21
to	to	ii_ii22
plot	plot	nn1
,	,	y
to	to	ii
action	action	nn1
and	and	cc
drama	drama	nn1
.	.	y
The	the	at
story	story	nn1
leads	lead	vvz
me	me	ppio1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
writer	writer	nn1
.	.	y
<p>	<p>	y
But	but	ccb
it	it	pph1
got	get	vvd
boring	boring	jj
.	.	y
It	it	pph1
's	be	vbz
as	as	rg
simple	simple	jj
as	as	csa
that	that	dd1
.	.	y
It	it	pph1
got	get	vvd
boring	boring	jj_vvg@
like	like	ii
a	a	at1
monotonous	monotonous	jj
,	,	y
automatic	automatic	jj
action	action	nn1
carried	carry	vvd_vvn
out	out	rp
for	for	if
years	year	nnt2
,	,	y
so	so	cs@_rr
I	i	ppis1
thought	think	vvd
it	it	pph1
might	might	vm
be	be	vbi
nice	nice	jj
to	to	to
write	write	vvi
something	something	pn1
from	from	rr41
time	time	rr42
to	to	rr43
time	time	rr44
,	,	y
from	from	ii
whim	whim	nn1
to	to	ii
whim	whim	nn1
and	and	cc
chance	chance	nn1
to	to	ii
chance	chance	nn1
.	.	y
And	and	cc
,	,	y
as	as	csa_rg@
bad	bad	jj
luck	luck	nn1
would	would	vm
have	have	vhi
it	it	pph1
,	,	y
my	my	appge
little	little	jj
case	case	nn1
of	of	io
boredom	boredom	nn1
came	come	vvd
at	at	ii
a	a	at1
time	time	nnt1
when	when	rrq
fellow	fellow	jj_nn1
novelists	novelist	nn2
and	and	cc
other	other	jj
drudges	drudge	nn2
in	in	ii
this	this	dd1
toilsome	toilsome	jj
profession	profession	nn1
--	--	x
when	when	rrq_cs
hacks	hack	nn2_vvz
everywhere	everywhere	rl
had	have	vhd
started	start	vvn
to	to	to
abandon	abandon	vvi
stories	story	nn2
on	on	ii
the	the	at
sly	sly	jj
as	as	cs21
if	if	cs22
they	they	pphs2
were	be	vbdr
pushing	push	vvg
out	out	rp
ballast	ballast	nn1
no	no	rr21
longer	long	rr22
of	of	io
use	use	nn1
to	to	ii
anyone	anyone	pn1
,	,	y
though	though	cs_rr@
carried	carry	vvn
along	along	rp
to	to	ii
who	who	pnqs
knows	know	vvz
where	where	rrq
just	just	rr
in	in	rr21@
case	case	rr22@
.	.	y
<p>	<p>	y
But	but	ccb
it	it	pph1
would	would	vm
be	be	vbi
even	even	rr
nicer	nice	jjr
if	if	cs
one	one	pn1
could	could	vm
write	write	vvi
the	the	at
truth	truth	nn1
,	,	y
the	the	at
whole	whole	jj
truth	truth	nn1
,	,	y
about	about	ii
one	one	pn1_mc1
's	's	ge
times	time	nnt2
,	,	y
one	one	pn1_mc1
's	's	ge
contemporaries	contemporary	nn2
,	,	y
one	one	pn1_mc1
's	's	ge
self	self	nn1
.	.	y
But	but	ccb
this	this	dd1
is	be	vbz
impossible	impossible	jj
for	for	if
many	many	da2
reasons	reason	nn2
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
how	how	rrq
to	to	to
write	write	vvi
for	for	if
the	the	at
drawer	drawer	nn1
.	.	y
To	to	to
count	count	vvi
on	on	ii
future	future	jj_nn1
generations	generation	nn2
takes	take	vvz
either	either	rr
terrible	terrible	jj
humility	humility	nn1
or	or	cc
a	a	at1
crazed	crazed	jj
self-pride	self-pride	nn1
.	.	y
I	i	ppis1
have	have	vh0
no	no	at
basis	basis	nn1
whatsoever	whatsoever	ddqv
to	to	to
think	think	vvi
that	that	cst_dd1
in	in	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
my	my	appge
books	book	nn2
,	,	y
much	much	rr
less	less	rrr_rgr
want	want	vv0
to	to	to
rummage	rummage	vvi
around	around	rp
in	in	ii
my	my	appge
house	house	nn1
,	,	y
which	which	ddq
by	by	ii
then	then	rt
will	will	vm
have	have	vhi
burned	burn	vvn
maybe	maybe	rr
three	three	mc
times	time	nnt2
.	.	y
If	if	cs
I	i	ppis1
still	still	rr
have	have	vh0
some	some	dd
desire	desire	nn1
or	or	cc
other	other	jj
to	to	to
write	write	vvi
,	,	y
it	it	pph1
's	be	vbz
only	only	rr
the	the	at
desire	desire	nn1
to	to	to
correspond	correspond	vvi
with	with	iw
those	those	dd2
of	of	io
my	my	appge
own	own	da
age	age	nn1
,	,	y
those	those	dd2
whom	whom	pnqo
I	i	ppis1
know	know	vv0
like	like	ii
the	the	at
back	back	nn1
of	of	io
my	my	appge
hand	hand	nn1
,	,	y
those	those	dd2
whom	whom	pnqo
I	i	ppis1
despise	despise	vv0
and	and	cc
hate	hate	nn1_vv0
and	and	cc
still	still	rr
must	must	vm
love	love	vvi
,	,	y
because	because	cs
after	after	ii
all	all	db
I	i	ppis1
know	know	vv0
no	no	at
others	others	nn2
.	.	y
<p>	<p>	y
Thus	thus	rr
,	,	y
I	i	ppis1
can	can	vm
only	only	rr
manage	manage	vvi
to	to	to
write	write	vvi
about	about	ii
these	these	dd2
times	time	nnt2
of	of	io
ours	ours	ppge
in	in	ii
the	the	at
broadest	broad	jjt
of	of	io
terms	term	nn2
,	,	y
about	about	ii
people	people	nn
warily	warily	rr
and	and	cc
without	without	iw
name	name	nn1
,	,	y
while	while	cs
to	to	to
write	write	vvi
about	about	ii
myself	myself	ppx1
just	just	rr
is	be	vbz
n't	n't	xx
worth	worth	ii
it	it	pph1
,	,	y
for	for	if_cs%
it	it	pph1
is	be	vbz
too	too	rg
easy	easy	jj
to	to	to
fall	fall	vvi
into	into	ii
the	the	at
trap	trap	nn1
of	of	io
a	a	at1
nasty	nasty	jj
self-preening	self-preening	jj_nn1
egotism	egotism	nn1
,	,	y
in	in	ii
which	which	ddq
sturdier	sturdy	jjr
literati	literati	nn2
than	than	csn
I	i	ppis1
have	have	vh0
strangled	strangle	vvn
themselves	themselves	ppx2
.	.	y
My	my	appge
biggest	big	jjt
regret	regret	nn1
is	be	vbz
the	the	at
matter	matter	nn1
of	of	io
writing	write	vvg
the	the	at
truth	truth	nn1
about	about	ii
my	my	appge
contemporaries	contemporary	nn2
.	.	y
I	i	ppis1
could	could	vm
have	have	vhi
had	have	vhn@
a	a	at1
field	field	nn1
day	day	nnt1
.	.	y
All	all	db
these	these	dd2
levels	level	nn2
of	of	io
crap	crap	nn1
we	we	ppis2
carry	carry	vv0
around	around	rp
like	like	ii
the	the	at
layers	layer	nn2
on	on	ii
an	a	at1
onion	onion	nn1
.	.	y
Some	some	dd
even	even	rr
look	look	vv0
like	like	ii
old	old	jj
artichokes	artichoke	nn2
.	.	y
Truth	truth	nn1
is	be	vbz
a	a	at1
basic	basic	jj
instinct	instinct	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
last	last	md
sip	sip	nn1
of	of	io
air	air	nn1
,	,	y
our	our	appge
deathbed	deathbed	nn1
absolution	absolution	nn1
.	.	y
<p>	<p>	y
I	i	ppis1
realize	realize	vv0
the	the	at
obligations	obligation	nn2
I	i	ppis1
have	have	vh0
towards	towards	ii
my	my	appge
reader	reader	nn1
,	,	y
which	which	ddq
out	out	ii21
of	of	ii22
a	a	at1
false	false	jj
sense	sense	nn1
of	of	io
pride	pride	nn1
I	i	ppis1
am	be	vbm
going	go	vvgk
to	to	to
call	call	vvi
my	my	appge
confidant	confidant	nn1
.	.	y
I	i	ppis1
know	know	vv0
what	what	ddq
people	people	nn
like	like	vv0@
to	to	to
read	read	vvi
.	.	y
I	i	ppis1
know	know	vv0
that	that	cst
pages	page	nn2
covered	cover	vvn_vvd
with	with	iw
small	small	jj
type	type	nn1
,	,	y
unfestooned	unfestooned	jj
with	with	iw
frequent	frequent	jj
breakages	breakage	nn2
of	of	io
paragraphs	paragraph	nn2
and	and	cc
unembellished	unembellished	jj
with	with	iw
waterfalls	waterfall	nn2
of	of	io
dialogue	dialogue	nn1
would	would	vm
scare	scare	vvi
off	off	ii_rp
the	the	at
most	most	rgt
tenacious	tenacious	jj
.	.	y
I	i	ppis1
know	know	vv0
that	that	cst
it	it	pph1
is	be	vbz
boring	boring	jj_vvg@
to	to	to
wade	wade	vvi
through	through	ii_rp@
a	a	at1
bunch	bunch	nn1
of	of	io
thoughts	thought	nn2
when	when	cs_rrq
they	they	pphs2
are	be	vbr
not	not	xx
all	all	db
that	that	rg
golden	golden	jj
.	.	y
And	and	cc
when	when	cs_rrq
they	they	pphs2
are	be	vbr
golden	golden	jj
,	,	y
one	one	pn1
can	can	vm
still	still	rr
get	get	vvi
stuffed	stuff	vvn
,	,	y
even	even	rr
at	at	ii
times	time	nnt2
to	to	to
choke	choke	vvi
.	.	y
<p>	<p>	y
And	and	cc
so	so	rr_cs@
I	i	ppis1
promise	promise	vv0
reading	read	vvg_nn1
both	both	rr_db2
lively	lively	jj
and	and	cc
full	full	jj
of	of	io
surprises	surprise	nn2
.	.	y
This	this	dd1
will	will	vm
be	be	vbi
,	,	y
in	in	ii31
spite	spite	ii32
of	of	ii33
everything	everything	pn1
,	,	y
a	a	at1
book	book	nn1
of	of	io
spills	spill	nn2@
and	and	cc
chills	chill	nn2
.	.	y
I	i	ppis1
open	open	vv0
it	it	pph1
here	here	rl
on	on	ii
the	the	at
first	first	md
day	day	nnt1
of	of	io
a	a	at1
new	new	jj
year	year	nnt1
.	.	y
We	we	ppis2
shall	shall	vm
poise	poise	vvi
in	in	ii
expectation	expectation	nn1
of	of	io
what	what	ddq
the	the	at
next	next	md
wave	wave	nn1
of	of	io
life	life	nn1
will	will	vm
bring	bring	vvi
us	us	ppio2
.	.	y
There	there	ex
are	be	vbr
many	many	da2
different	different	jj
things	thing	nn2
to	to	to
wait	wait	vvi
for	for	if
,	,	y
and	and	cc
the	the	at
intuition	intuition	nn1
of	of	io
this	this	dd1
old	old	jj
witch	witch	nn1
doctor	doctor	nn1
from	from	ii
the	the	at
Wilno	wilno	nn1_np1
woods	wood	nn2
murmurs	murmur	vvz
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
myself	myself	ppx1
together	together	rl
like	like	ii_vv0@
rarely	rarely	rr
,	,	y
perhaps	perhaps	rr
like	like	ii_vv0@
never	never	rr
before	before	rt
in	in	ii
my	my	appge
life	life	nn1
.	.	y
And	and	cc
this	this	dd1
life	life	nn1
of	of	io
mine	mine	ppge
will	will	vm
lay	lay	vvi
the	the	at
story	story	nn1
line	line	nn1_vv0@
down	down	rp
for	for	if
this	this	dd1
chronicle	chronicle	nn1
,	,	y
position	position	vv0@_nn1
the	the	at
tracks	track	nn2
for	for	if
these	these	dd2
trials	trial	nn2
and	and	cc
tribulations	tribulation	nn2
,	,	y
extricate	extricate	vv0
this	this	dd1
drama	drama	nn1
that	that	cst_dd1
is	be	vbz
all	all	db
the	the	at
more	more	rgr
interesting	interesting	jj
because	because	cs
it	it	pph1
is	be	vbz
authentic	authentic	jj
,	,	y
concocted	concoct	vvd_vvn
right	right	rr_nn1_jj
before	before	ii_cs
your	your	appge
very	very	jj@
eyes	eye	nn2
.	.	y
<p>	<p>	y
Already	already	rr
the	the	at
whole	whole	jj
idea	idea	nn1
seems	seem	vvz
to	to	ii
me	me	ppio1
banal	banal	jj
,	,	y
not	not	xx
worthy	worthy	jj
of	of	io
further	far	jjr@
effort	effort	nn1
.	.	y
At	at	ii
some	some	dd
point	point	nn1
,	,	y
last	last	md
summer	summer	nnt1
or	or	cc
maybe	maybe	rr
later	later	rrr_jjr
,	,	y
as	as	csa
with	with	iw
a	a	at1
convict	convict	nn1
's	's	ge
hard	hard	jj
labor	labor	nn1
,	,	y
I	i	ppis1
trudged	trudge	vvd
my	my	appge
way	way	nn1
through	through	ii
wonderful	wonderful	jj
,	,	y
kindhearted	kindhearted	vvd
America	america	np1
;	;	y
at	at	ii
some	some	dd
point	point	nn1
in	in	ii
this	this	dd1
previous	previous	jj
and	and	cc
already	already	rr
nonexistent	nonexistent	jj
year	year	nnt1
came	come	vvd
the	the	at
invigorating	invigorating	jj
notion	notion	nn1
,	,	y
and	and	cc
I	i	ppis1
grabbed	grab	vvd
onto	onto	ii
it	it	pph1
like	like	ii
a	a	at1
