##1002573		
FINAL	final	jj_nn1
the	the	at
fat	fat	jj_nn1
woman	woman	nn1
.	.	y
So	so	rr
I	i	ppis1
direct	direct	vv0@
her	her	appge
attention	attention	nn1
to	to	ii
the	the	at
stage	stage	nn1
,	,	y
laugh	laugh	vv0
unusually	unusually	rr
vigorously	vigorously	rr
at	at	ii
her	her	appge
jokes	joke	nn2
,	,	y
point	point	vv0@_nn1
out	out	rp
the	the	at
new	new	jj
neon	neon	nn1
sculpture	sculpture	nn1
above	above	ii
the	the	at
bar	bar	nn1
.	.	y
But	but	ccb
my	my	appge
efforts	effort	nn2
to	to	to
protect	protect	vvi
the	the	at
woman	woman	nn1
are	be	vbr
futile	futile	jj
.	.	y
She	she	pphs1
seems	seem	vvz
to	to	to
conspire	conspire	vvi
against	against	ii
herself	herself	ppx1
,	,	y
sabotaging	sabotage	vvg
any	any	dd
chance	chance	nn1
of	of	io
being	be	vbg
inconspicuous	inconspicuous	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
and	and	cc
golden	golden	jj
across	across	ii
the	the	at
promontories	promontory	nn2
of	of	io
her	her	appge
breasts	breast	nn2
.	.	y
She	she	pphs1
laughs	laugh	vvz
out	out	rp
loud	loud	rr
,	,	y
of	of	io
glee	glee	nn1
,	,	y
as	as	csa
she	she	pphs1
pulls	pull	vvz
her	her	appge
partner	partner	nn1
into	into	ii
the	the	at
middle	middle	nn1
of	of	io
the	the	at
empty	empty	jj
dance	dance	nn1
floor	floor	nn1
.	.	y
My	my	appge
sweetheart	sweetheart	nn1
sucks	suck	vvz
her	her	appge
teeth	tooth	nn2
with	with	iw
scorn	scorn	nn1
.	.	y
<p>	<p>	y
I	i	ppis1
wave	wave	vv0@
at	at	ii
the	the	at
waitress	waitress	nn1
,	,	y
order	order	nn1_vv0@
two	two	mc
more	more	dar
drinks	drink	nn2
.	.	y
Judith	judith	np1
wants	want	vvz
popcorn	popcorn	nn1
.	.	y
She	she	pphs1
hesitates	hesitate	vvz
,	,	y
then	then	rt
remembers	remember	vvz
how	how	rrq_rgq@
good	good	jj_rr%
she	she	pphs1
'd	have	vhd
been	be	vbn
at	at	ii
the	the	at
spa	spa	nn1
and	and	cc
dinner	dinner	nn1
.	.	y
She	she	pphs1
can	can	vm
afford	afford	vvi
a	a	at1
little	little	jj
treat	treat	nn1
.	.	y
As	as	cs31
long	long	cs32
as	as	cs33
it	it	pph1
's	be	vbz
not	not	xx
buttered	butter	vvn_jj
,	,	y
it	it	pph1
's	be	vbz
no	no	at
great	great	jj
sin	sin	nn1
.	.	y
But	but	ccb
no	no	at
distraction	distraction	nn1
is	be	vbz
big	big	jj_rr%
enough	enough	rr
to	to	to
keep	keep	vvi
her	her	ppho1
from	from	ii
staring	stare	vvg
at	at	ii
the	the	at
fat	fat	jj_nn1
lady	lady	nn1
.	.	y
She	she	pphs1
shakes	shake	vvz
and	and	cc
shouts	shout	nn2_vvz
,	,	y
whoops	whoop	nn2
out	out	rp
loud	loud	rr
as	as	csa
she	she	pphs1
heaves	heave	nn2
her	her	appge
groin	groin	nn1
in	in	ii
thunderous	thunderous	jj
counterpoint	counterpoint	nn1
to	to	ii
the	the	at
bass	bass	jj_nn1
player	player	nn1
's	be	vbz_ge
thumping	thump	vvg_jj@
rhythms	rhythm	nn2
.	.	y
<p>	<p>	y
Judith	judith	np1
coughs	cough	vvz_nn2
on	on	ii_rp@
a	a	at1
handful	handful	nn1
of	of	io
popcorn	popcorn	nn1
.	.	y
She	she	pphs1
splutters	splutter	vvz
,	,	y
"	"	y
Would	would	vm
you	you	ppy
just	just	rr
look	look	vvi
at	at	ii
her	her	ppho1
?	?	y
How	how	rrq
can	can	vm
she	she	pphs1
flaunt	flaunt	vvi
her	her	appge
deformity	deformity	nn1
like	like	ii
that	that	dd1
?	?	y
"	"	y
<p>	<p>	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
why	why	rrq
,	,	y
but	but	ccb
I	i	ppis1
blush	blush	vv0
.	.	y
When	when	cs
Judith	judith	np1
declines	decline	vvz
to	to	to
dance	dance	vvi
,	,	y
I	i	ppis1
suggest	suggest	vv0
we	we	ppis2
go	go	vv0
home	home	rl
.	.	y
<p>	<p>	y
Back	back	nn1_rp
at	at	ii
the	the	at
condo	condo	nn1
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
curtains	curtain	nn2
and	and	cc
wallpaper	wallpaper	nn1
,	,	y
Judith	judith	np1
eats	eat	vvz
a	a	at1
bowl	bowl	nn1
of	of	io
celery	celery	nn1
and	and	cc
carrots	carrot	nn2
,	,	y
painstakingly	painstakingly	rr
calculating	calculating	jj@
calories	calorie	nnu2
consumed	consume	vvn_jj%
,	,	y
calories	calorie	nnu2
spent	spend	vvn
in	in	ii
the	the	at
past	past	jj_nn1
day	day	nnt1
.	.	y
She	she	pphs1
does	do	vdz
n't	n't	xx
even	even	rr
need	need	vvi
to	to	to
consult	consult	vvi
her	her	ppho1_appge
calorie	calorie	nnu1
counter	counter	nn1
;	;	y
she	she	pphs1
know	know	vv0
it	it	pph1
all	all	db_rr@
be	be	vbi
heart	heart	nn1
.	.	y
As	as	csa
she	she	pphs1
shrugs	shrug	vvz
my	my	appge
lips	lip	nn2
off	off	ii
her	her	appge
shoulder	shoulder	nn1
,	,	y
the	the	at
ruffles	ruffle	nn2
of	of	io
her	her	appge
Laura	laura	np1
Ashley	ashley	np1
nightgown	nightgown	nn1_vv0
strike	strike	vv0
me	me	ppio1
as	as	rg@_csa
incongruously	incongruously	rr
soft	soft	jj
across	across	ii
the	the	at
starkness	starkness	nn1
of	of	io
her	her	appge
breastbone	breastbone	nn1
.	.	y
Arsenio	arsenio	nn1_np1@
smirks	smirk	vvz_nn2
from	from	ii
his	his	appge
usual	usual	jj
spot	spot	nn1
just	just	rr
beyond	beyond	ii
the	the	at
end	end	nn1
of	of	io
the	the	at
bed	bed	nn1
.	.	y
Then	then	rt
he	he	pphs1
starts	start	vvz
in	in	rp@
on	on	ii
Roseanne	roseanne	np1
Barr	barr	np1
.	.	y
<p>	<p>	y
Groaning	groan	vvg
quietly	quietly	rr
,	,	y
I	i	ppis1
escape	escape	vv0
something	something	pn1
I	i	ppis1
ca	can	vm
n't	n't	xx
exactly	exactly	rr
name	name	vvi
,	,	y
but	but	ccb
I	i	ppis1
know	know	vv0
it	it	pph1
's	be	vbz
hard	hard	jj
and	and	cc
vicious	vicious	jj
and	and	cc
contrary	contrary	nn1_jj
.	.	y
I	i	ppis1
pull	pull	vv0
an	a	at1
eyelet	eyelet	nn1
pillow	pillow	nn1
across	across	ii
my	my	appge
face	face	nn1
,	,	y
its	its	z'
softness	softness	nn1
and	and	cc
bulk	bulk	vv0_nn1
somehow	somehow	rr
comforting	comforting	jj_vvg@
.	.	y
Suddenly	suddenly	rr
I	i	ppis1
see	see	vv0
that	that	cst_dd1
fat	fat	jj_nn1
lady	lady	nn1
on	on	ii
the	the	at
dance	dance	nn1
floor	floor	nn1
as	as	csa_ii@
Judith	judith	np1
and	and	cc
I	i	ppis1
left	leave	vvd
the	the	at
club	club	nn1
.	.	y
Her	her	appge
hands	hand	nn2
were	be	vbdr
like	like	jj@_ii
islands	island	nn2
around	around	ii
her	her	appge
partner	partner	nn1
's	's	ge
waist	waist	nn1
,	,	y
their	their	appge
bodies	body	nn2
joined	join	vvn_vvd
and	and	cc
moving	move	vvg
to	to	ii
the	the	at
rifts	rift	nn2
of	of	io
the	the	at
saxophone	saxophone	nn1
.	.	y
<p>	<p>	y
Judith	judith	np1
chortles	chortle	vvz_nn2
at	at	ii
Arsenio	arsenio	np1
's	's	ge
poison	poison	nn1
,	,	y
punctuating	punctuate	vvg
the	the	at
crunching	crunching	jj@_nn1@
veggies	veggie	nn2
as	as	csa
she	she	pphs1
lies	lie	vvz
so	so	rg
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
fullness	fullness	nn1
of	of	io
the	the	at
pillow	pillow	nn1
,	,	y
I	i	ppis1
visualize	visualize	vv0
sequins	sequin	nn2
sparkling	sparkle	vvg
over	over	ii_rp
the	the	at
vital	vital	jj
cosmos	cosmos	nn1
of	of	io
that	that	dd1
woman	woman	nn1
's	's	ge
body	body	nn1
.	.	y
I	i	ppis1
imagine	imagine	vv0
her	her	ppho1
as	as	csa
she	she	pphs1
kissed	kiss	vvd
her	her	appge
partner	partner	nn1
,	,	y
exploding	explode	vvg
galaxies	galaxy	nn2
of	of	io
passion	passion	nn1
visible	visible	jj
there	there	rl
between	between	ii
them	them	ppho2
,	,	y
a	a	at1
smile	smile	nn1
as	as	rg
big	big	jj
as	as	csa
the	the	at
universe	universe	nn1
on	on	ii
her	her	appge
fleshy	fleshy	jj
lips	lip	nn2
.	.	y
<p>	<p>	y
Article	article	nn1
copyright	copyright	nn1
Radiance	radiance	nn1
.	.	y
<p>	<p>	y
Article	article	nn1
copyright	copyright	nn1
Radiance	radiance	nn1
.	.	y
<p>	<p>	y
Illustration	illustration	nn1
(	(	y
A	a	zz1
heavy	heavy	jj
woman	woman	nn1
)	)	y
<p>	<p>	y
##1002674		
I	i	zz1%_mc1%
wish	wish	vv0_nn1
I	i	ppis1
had	have	vhd
a	a	at1
movie	movie	nn1
camera	camera	nn1
,	,	y
because	because	cs
then	then	rt
I	i	ppis1
could	could	vm
start	start	vvi
this	this	dd1
story	story	nn1
at	at	ii
the	the	at
beginning	beginning	nn1
,	,	y
where	where	cs_rrq
all	all	db
stories	story	nn2
should	should	vm
but	but	ccb
usually	usually	rr
ca	can	vm
n't	n't	xx
start	start	vvi
--	--	x
at	at	ii
the	the	at
beginning	beginning	nn1
of	of	io
the	the	at
day	day	nnt1
,	,	y
on	on	ii
a	a	at1
flower	flower	nn1
,	,	y
I	i	ppis1
'd	have	vm
watch	watch	vvi
with	with	iw
you	you	ppy
,	,	y
we	we	ppis2
'd	have	vm
both	both	rr
wait	wait	vvi
the	the	at
minute	minute	nnt1
or	or	cc
the	the	at
hour	hour	nnt1
that	that	cst
it	it	pph1
takes	take	vvz
for	for	if
the	the	at
flower	flower	nn1
to	to	to
open	open	vvi
,	,	y
a	a	at1
rose	rose	nn1
let	let	vm21
's	be	vm22
say	say	vvi
,	,	y
so	so	cs@_rr
we	we	ppis2
can	can	vm
visualize	visualize	vvi
it	it	pph1
,	,	y
a	a	at1
white	white	jj
rose	rose	nn1
,	,	y
a	a	at1
white	white	jj
rose	rose	nn1_vvd
that	that	cst_dd1
opens	open	vvz
with	with	iw
the	the	at
sunrise	sunrise	nn1
and	and	cc
reflects	reflect	vvz
the	the	at
sun	sun	nn1
's	's	ge
color	color	nn1
and	and	cc
reveals	reveal	vvz
on	on	ii
each	each	dd1
petal	petal	nn1
a	a	at1
single	single	jj
word	word	nn1
,	,	y
you	you	ppy
can	can	vm
make	make	vvi
out	out	rp
a	a	at1
couple	couple	nn1
though	though	cs
not	not	xx
all	all	db
of	of	io
them	them	ppho2
,	,	y
sister	sister	nn1
,	,	y
you	you	ppy
read	read	vv0_vvd
,	,	y
and	and	cc
died	die	vvd
and	and	cc
August	august	npm1
,	,	y
but	but	ccb
you	you	ppy
ca	can	vm
n't	n't	xx
see	see	vvi
all	all	db
the	the	at
words	word	nn2
,	,	y
nor	nor	cc
how	how	rrq
they	they	pphs2
fit	fit	vv0
together	together	rl
,	,	y
until	until	cs
I	i	ppis1
stop	stop	vv0
the	the	at
camera	camera	nn1
and	and	cc
pull	pull	vv0
the	the	at
petals	petal	nn2
from	from	ii
the	the	at
flower	flower	nn1
and	and	cc
lay	lay	vvd_vv0
them	them	ppho2
end	end	vv0
to	to	to
end	end	vvi
,	,	y
in	in	ii
other	other	jj
words	word	nn2
,	,	y
until	until	cs
I	i	ppis1
write	write	vv0
this	this	dd1
story	story	nn1
's	's	ge
first	first	md
line	line	nn1
:	:	y
Martin	martin	np1
died	die	vvd
in	in	ii
August	august	npm1
;	;	y
in	in	ii
September	september	npm1
,	,	y
my	my	appge
sister	sister	nn1
was	be	vbdz
married	married	jj
,	,	y
and	and	cc
already	already	rr
something	something	pn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
a	a	at1
flower	flower	nn1
.	.	y
<p>	<p>	y
And	and	cc
whose	whose	ddqge
beginning	beginning	nn1
is	be	vbz
this	this	dd1_rg%
anyway	anyway	rr
?	?	y
Mine	mine	ppge
?	?	y
My	my	appge
sister	sister	nn1
's	's	ge
?	?	y
The	the	at
beginning	beginning	nn1
of	of	io
her	her	appge
new	new	jj
life	life	nn1
,	,	y
she	she	pphs1
called	call	vvd@
it	it	pph1
on	on	ii
the	the	at
phone	phone	nn1
.	.	y
Most	most	dat
of	of	io
summer	summer	nnt1
's	's	ge
humidity	humidity	nn1
had	have	vhd
burned	burn	vvn
from	from	ii
the	the	at
air	air	nn1
when	when	cs_rrq
she	she	pphs1
called	call	vvd@
.	.	y
The	the	at
telephone	telephone	nn1
was	be	vbdz
hot	hot	jj
against	against	ii
my	my	appge
ear	ear	nn1
,	,	y
through	through	ii
the	the	at
open	open	jj
window	window	nn1
came	come	vvd
a	a	at1
haze	haze	nn1
of	of	io
heat	heat	nn1
,	,	y
and	and	cc
as	as	csa
she	she	pphs1
told	tell	vvd
me	me	ppio1
about	about	ii
her	her	appge
new	new	jj
life	life	nn1
,	,	y
I	i	ppis1
wondered	wonder	vvd
what	what	ddq
her	her	appge
old	old	jj
one	one	pn1
was	be	vbdz
,	,	y
and	and	cc
why	why	rrq
it	it	pph1
ended	end	vvd
,	,	y
but	but	ccb
I	i	ppis1
did	do	vdd
n't	n't	xx
tell	tell	vvi
her	her	ppho1
this	this	dd1
,	,	y
I	i	ppis1
just	just	rr
pulled	pull	vvd
loose	loose	jj_rr@
threads	thread	nn2_vvz
from	from	ii
my	my	appge
cut-offs	cut-off	nn2
and	and	cc
dropped	drop	vvd
them	them	ppho2
to	to	ii
the	the	at
ground	ground	nn1
six	six	mc
floors	floor	nn2
below	below	rl
.	.	y
She	she	pphs1
says	say	vvz
,	,	y
So	so	cs@_rr
I	i	ppis1
do	do	vd0
n't	n't	xx
even	even	rr
have	have	vhi
to	to	to
ask	ask	vvi
if	if	csw@_cs
you	you	ppy
're	be	vbr
coming	come	vvg
,	,	y
just	just	rr
when	when	rrq_cs
,	,	y
right	right	rr_nn1_jj
?	?	y
I	i	ppis1
think	think	vv0
of	of	io
an	a	at1
old	old	jj
joke	joke	nn1
--	--	x
coming	come	vvg_nn1@
?	?	y
I	i	ppis1
'm	be	vbm
not	not	xx
even	even	rr
excited	excited	jj
--	--	x
but	but	ccb
I	i	ppis1
settle	settle	vv0
for	for	if
,	,	y
Next	next	md
week	week	nnt1
,	,	y
and	and	cc
then	then	rt
she	she	pphs1
puts	put	vvz
my	my	appge
father	father	nn1
on	on	ii_rp@
and	and	cc
he	he	pphs1
asks	ask	vvz
me	me	ppio1
when	when	rrq_cs
I	i	ppis1
'm	be	vbm
going	go	vvgk
to	to	to
start	start	vvi
my	my	appge
new	new	jj
life	life	nn1
,	,	y
and	and	cc
I	i	ppis1
laugh	laugh	vv0
and	and	cc
let	let	vv0_vvd@
him	him	ppho1
insist	insist	vvi
on	on	ii_rp@
buying	buy	vvg
my	my	appge
ticket	ticket	nn1
even	even	cs21
though	though	cs22
I	i	ppis1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
23	23	mc
,	,	y
and	and	cc
I	i	ppis1
have	have	vh0
Martin	martin	np1
's	's	ge
money	money	nn1
too	too	rr@_rg
,	,	y
now	now	rt
,	,	y
but	but	ccb
I	i	ppis1
do	do	vd0
n't	n't	xx
tell	tell	vvi
him	him	ppho1
that	that	dd1
.	.	y
And	and	cc
I	i	ppis1
do	do	vd0
n't	n't	xx
remember	remember	vvi
him	him	ppho1
hanging	hang	vvg
up	up	rp
,	,	y
only	only	rr
the	the	at
phone	phone	nn1
's	's	ge
unh	unh	nn1
unh	unh	nn1
unh	unh	nn1
unh	unh	nn1
,	,	y
and	and	cc
then	then	rt
,	,	y
after	after	cs
I	i	ppis1
unplugged	unplugged	jj
it	it	pph1
,	,	y
its	its	z'
silence	silence	nn1
.	.	y
<p>	<p>	y
The	the	at
lesbian	lesbian	nn1
who	who	pnqs
booked	book	vvd@
my	my	appge
flight	flight	nn1
remembered	remember	vvd_vvn
my	my	appge
destination	destination	nn1
,	,	y
not	not	xx
my	my	appge
name	name	nn1
.	.	y
Hi	hi	uh
,	,	y
Aruba	aruba	np1
?	?	y
she	she	pphs1
said	say	vvd
.	.	y
I	i	ppis1
nodded	nod	vvd
,	,	y
smiled	smile	vvd
,	,	y
sat	sit	vvd
in	in	ii
the	the	at
chair	chair	nn1
her	her	appge
finger	finger	nn1
pointed	point	vvd_vvn
to	to	ii_to
.	.	y
This	this	dd1
time	time	nnt1
I	i	ppis1
'm	be	vbm
going	go	vvg
to	to	ii
another	another	dd1
state	state	nn1
,	,	y
I	i	ppis1
said	say	vvd
.	.	y
I	i	mc1@
She	she	pphs1
waited	wait	vvd
,	,	y
finally	finally	rr
asked	ask	vvd_vvn@
,	,	y
Which	which	ddq
one	one	pn1
?	?	y
Kansas	kansas	np1
,	,	y
I	i	ppis1
said	say	vvd
.	.	y
You	you	ppy
're	be	vbr
from	from	ii
Kansas	kansas	np1
?	?	y
Yes	yes	uh
,	,	y
how	how	rrq
'd	have	vm
you	you	ppy
know	know	vvi
?	?	y
Only	only	jj_rr
people	people	nn
from	from	ii
Kansas	kansas	np1
go	go	vv0
to	to	ii
Kansas	kansas	np1
,	,	y
especially	especially	rr
in	in	ii
September	september	npm1
.	.	y
Soon	soon	rr
enough	enough	rr
she	she	pphs1
handed	hand	vvd
me	me	ppio1
a	a	at1
ticket	ticket	nn1
.	.	y
Here	here	rl
you	you	ppy
go	go	vv0
,	,	y
one	one	mc1
Emerald	emerald	nn1
City	city	nn1
Express	express	nn1
.	.	y
We	we	ppis2
laughed	laugh	vvd
.	.	y
She	she	pphs1
caught	catch	vvd
me	me	ppio1
with	with	iw
a	a	at1
question	question	nn1
on	on	ii
my	my	appge
way	way	nn1
out	out	rp
.	.	y
Wedding	wedding	nn1
,	,	y
she	she	pphs1
asked	ask	vvd
,	,	y
or	or	cc
funeral	funeral	nn1
?	?	y
She	she	pphs1
laughed	laugh	vvd
again	again	rt
.	.	y
Both	both	rr_db2
,	,	y
I	i	ppis1
said	say	vvd
,	,	y
and	and	cc
did	do	vdd
n't	n't	xx
laugh	laugh	vvi
,	,	y
and	and	cc
left	leave	vvd_jj_vvn
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
home	home	rl
.	.	y
<p>	<p>	y
The	the	at
Emerald	emerald	nn1
City	city	nn1
Express	express	nn1
takes	take	vvz
its	its	z'
time	time	nnt1
;	;	y
from	from	ii
New	new	np1
York	york	np1
I	i	ppis1
fly	fly	vv0
to	to	ii
Kansas	kansas	np1
City	city	nn1
,	,	y
from	from	ii
K.C.	kc	np1
to	to	ii
Wichita	wichita	np1
,	,	y
from	from	ii
Wichita	wichita	np1
to	to	ii
Garden	garden	nn1
City	city	nn1
,	,	y
and	and	cc
there	there	rl
my	my	appge
mother	mother	nn1
and	and	cc
my	my	appge
sister	sister	nn1
greet	greet	vv0
me	me	ppio1
as	as	csa
I	i	ppis1
get	get	vv0
off	off	rp_ii
a	a	at1
plane	plane	nn1
whose	whose	ddqge
single	single	jj
prop	prop	nn1
blows	blow	vvz
hot	hot	jj
dry	dry	jj
air	air	nn1
through	through	ii
my	my	appge
body	body	nn1
.	.	y
My	my	appge
mother	mother	nn1
kisses	kiss	vvz@
me	me	ppio1
and	and	cc
says	say	vvz
,	,	y
Three	three	mc
years	year	nnt2
.	.	y
Susan	susan	np1
just	just	rr_jj@
stares	stare	vvz_nn2
,	,	y
at	at	ii
my	my	appge
mouth	mouth	nn1
it	it	pph1
seems	seem	vvz
,	,	y
and	and	cc
I	i	ppis1
wonder	wonder	vv0
if	if	csw@_cs
my	my	appge
smile	smile	nn1
is	be	vbz
that	that	cst_dd1
forced	force	vvd_jj
.	.	y
Then	then	rt
Susan	susan	np1
coughs	cough	nn2_vvz
and	and	cc
says	say	vvz
,	,	y
Lord	lord	np1_nn1
,	,	y
but	but	ccb
are	be	vbr
n't	n't	xx
your	your	appge
teeth	tooth	nn2
white	white	jj_nn1@
?	?	y
Who'd	who'd	np1@_nn1_vv0
've	have	vh0
ever	ever	rr
thought	think	vvn
you	you	ppy
who	who	pnqs
never	never	rr
brushed	brush	vvd_vvn
your	your	appge
teeth	tooth	nn2
would	would	vm
end	end	vvi
up	up	rp
with	with	iw
such	such	da
white	white	jj
ones	one	z'
?	?	y
The	the	at
teeth-brushing	teeth-brushing	jj_nn1
part	part	nn1
is	be	vbz
n't	n't	xx
true	true	jj
:	:	y
I	i	ppis1
brushed	brush	vvd
every	every	at1
day	day	nnt1
,	,	y
twice	twice	rr
a	a	at1
day	day	nnt1
,	,	y
just	just	rr
not	not	xx
very	very	rg
well	well	rr
,	,	y
and	and	cc
I	i	ppis1
had	have	vhd
a	a	at1
fiercely	fiercely	rr
satisfied	satisfied	jj
sweet	sweet	jj
tooth	tooth	nn1
which	which	ddq
I	i	ppis1
've	have	vh0
since	since	rr@
lost	lose	vvn
(	(	y
when	when	cs_rrq
Martin	martin	np1
went	go	vvd
macro	macro	nn1_jj
two	two	mc
years	year	nnt2
ago	ago	ra
I	i	ppis1
did	do	vdd
as	as	rr21
well	well	rr22
)	)	y
.	.	y
This	this	dd1
is	be	vbz
what	what	ddq
goes	go	vvz
through	through	ii_rp@
my	my	appge
mind	mind	nn1
,	,	y
not	not	xx
these	these	dd2
words	word	nn2
but	but	ccb
their	their	appge
images	image	nn2
,	,	y
and	and	cc
other	other	jj
images	image	nn2
too	too	rr@_rg
,	,	y
of	of	io
my	my	appge
childhood	childhood	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Oreos	oreo	np2
and	and	cc
milk	milk	nn1
after	after	ii_cs
school	school	nn1
,	,	y
and	and	cc
driving	drive	vvg
me	me	ppio1
to	to	ii
the	the	at
dentist	dentist	nn1
(	(	y
this	this	dd1
wo	will	vm
n't	n't	xx
hurt	hurt	vvi
a	a	rr21_at1
bit	bit	rr22_nn1
)	)	y
,	,	y
and	and	cc
sixteen	sixteen	mc
cavities	cavity	nn2
later	later	rrr
,	,	y
driving	drive	vvg
me	me	ppio1
home	home	rl
(	(	y
an	a	at1
ice-cold	ice-cold	jj
milk	milk	nn1
shake	shake	nn1
will	will	vm
make	make	vvi
your	your	appge
mouth	mouth	nn1
feel	feel	vvi
much	much	rr
better	better	rrr_jjr
)	)	y
,	,	y
and	and	cc
then	then	rt
these	these	dd2
images	image	nn2
give	give	vv0
way	way	nn1
to	to	ii
New	new	np1
York	york	np1
and	and	cc
Martin	martin	np1
pulling	pull	vvg
organic	organic	jj
vegetables	vegetable	nn2
and	and	cc
brown	brown	jj
rice	rice	nn1
from	from	ii
a	a	at1
shopping	shopping	nn1
bag	bag	nn1
(	(	y
they	they	pphs2
think	think	vv0
that	that	dd1_cst
diet	diet	nn1
has	have	vhz
something	something	pn1
to	to	to
do	do	vdi
with	with	iw
it	it	pph1
)	)	y
.	.	y
I	i	ppis1
remember	remember	vv0
all	all	db
this	this	dd1
--	--	x
the	the	at
mind	mind	nn1
works	work	vvz_nn
fast	fast	rr_jj
,	,	y
it	it	pph1
does	do	vdz
n't	n't	xx
take	take	vvi
too	too	rg
long	long	rr_jj
,	,	y
but	but	ccb
it	it	pph1
takes	take	vvz
long	long	rr
enough	enough	dd_rr
--	--	x
and	and	cc
my	my	appge
own	own	da
forced	forced	jj
smile	smile	nn1
is	be	vbz
reflected	reflect	vvn
on	on	ii
their	their	appge
faces	face	nn2
:	:	y
three	three	mc
identical	identical	jj
smiles	smile	nn2
,	,	y
as	as	csa
it	it	pph1
's	be	vbz
my	my	appge
mother	mother	nn1
that	that	cst
Susan	susan	np1
and	and	cc
I	i	ppis1
take	take	vv0
after	after	ii_rt%
.	.	y
I	i	ppis1
laugh	laugh	vv0
and	and	cc
I	i	ppis1
resist	resist	vv0
the	the	at
urge	urge	nn1
to	to	to
say	say	vvi
,	,	y
Who'd	who'd	np1
've	have	vh0
ever	ever	rr
thought	think	vvn
a	a	at1
lot	lot	nn1
of	of	io
things	thing	nn2
would	would	vm
happen	happen	vvi
?	?	y
and	and	cc
instead	instead	rr
I	i	ppis1
lean	lean	vv0
forward	forward	rl
and	and	cc
kiss	kiss	vvi
Susan	susan	np1
,	,	y
which	which	ddq
surprises	surprise	vvz@
her	her	ppho1
,	,	y
and	and	cc
I	i	ppis1
pick	pick	vv0
up	up	rp
my	my	appge
suitcases	suitcase	nn2
,	,	y
one	one	pn1_mc1
containing	contain	vvg
underwear	underwear	nn1
and	and	cc
socks	sock	nn2
and	and	cc
T-shirts	t-shirt	nn2
and	and	cc
shorts	shorts	nn2
and	and	cc
all	all	db
the	the	at
letters	letter	nn2
Martin	martin	np1
ever	ever	rr
sent	send	vvn_vvd
to	to	ii
me	me	ppio1
,	,	y
and	and	cc
the	the	at
other	other	jj_nn1@
some	some	dd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
turns	turn	vvz
cool	cool	jj_rr@
,	,	y
and	and	cc
all	all	db
the	the	at
letters	letter	nn2
anyone	anyone	pn1
--	--	x
except	except	ii
me	me	ppio1
--	--	x
ever	ever	rr
sent	send	vvn_vvd
to	to	ii
Martin	martin	np1
,	,	y
and	and	cc
I	i	ppis1
say	say	vv0
,	,	y
Congratulations	congratulation	nn2
.	.	y
<p>	<p>	y
Martin	martin	np1
died	die	vvd
in	in	ii
August	august	npm1
;	;	y
in	in	ii
September	september	npm1
,	,	y
my	my	appge
sister	sister	nn1
was	be	vbdz
married	married	jj
.	.	y
Martin	martin	np1
died	die	vvd
early	early	rr_jj
in	in	ii
the	the	at
month	month	nnt1
,	,	y
on	on	ii
the	the	at
third	third	md
to	to	to
be	be	vbi
exact	exact	jj
,	,	y
at	at	ii
a	a	rr21_at1
little	little	rr22_jj
after	after	ii_cs
3	3	mc
in	in	ii
the	the	at
morning	morning	nnt1
,	,	y
in	in	ii
the	the	at
hospital	hospital	nn1
.	.	y
My	my	appge
sister	sister	nn1
's	's	ge
wedding	wedding	nn1
is	be	vbz
on	on	ii
the	the	at
30th	30th	md
,	,	y
so	so	rg_rr
really	really	rr
,	,	y
two	two	mc
months	month	nnt2
,	,	y
not	not	xx
one	one	mc1
,	,	y
separate	separate	vv0
these	these	dd2
events	event	nn2
.	.	y
That	that	dd1
's	be	vbz
time	time	nnt1
enough	enough	rr_dd
to	to	to
process	process	vvi
a	a	at1
lot	lot	nn1
of	of	io
information	information	nn1
,	,	y
and	and	cc
that	that	dd1
's	be	vbz
what	what	ddq
I	i	ppis1
did	do	vdd
,	,	y
turn	turn	vv0
it	it	pph1
into	into	ii
information	information	nn1
,	,	y
like	like	ii
a	a	at1
computer	computer	nn1
does	do	vdz
:	:	y
Martin	martin	np1
is	be	vbz
dead	dead	jj
,	,	y
I	i	ppis1
told	tell	vvd
myself	myself	ppx1
.	.	y
My	my	appge
sister	sister	nn1
is	be	vbz
getting	get	vvg
married	marry	vvn
.	.	y
Turning	turn	vvg
it	it	pph1
into	into	ii
two	two	mc
discrete	discrete	jj
units	unit	nn2
like	like	ii
that	that	dd1
made	make	vvd
it	it	pph1
easy	easy	jj_rr@
for	for	if
me	me	ppio1
to	to	to
