##54663		
WONDER	wonder	nn1_vv0_jj@
.	.	y
Here	here	rl
it	it	pph1
's	be	vbz
Claudette	claudette	np1
Colbert	colbert	np1
and	and	cc
the	the	at
pageantry	pageantry	nn1
Cecil	cecil	np1
B.	b	np1
DeMille	demille	np1
made	make	vvd
famous	famous	jj
.	.	y
Here	here	rl
it	it	pph1
's	be	vbz
Vivien	vivien	np1
Leigh	leigh	np1
as	as	ii_csa
the	the	at
Egyptian	egyptian	jj_nn1
goddess-queen	goddess-queen	nn1_jj
,	,	y
delivered	deliver	vvd_vvn
rolled	roll	vvn_vvd
up	up	rp
in	in	ii
a	a	at1
carpet	carpet	nn1
in	in	ii
silks	silk	nn2
.	.	y
@(Excerpts-from-movi)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Or	or	cc
most	most	rgt
famously	famously	rr
of	of	io
all	all	db
,	,	y
Elizabeth	elizabeth	np1
Taylor	taylor	np1
in	in	ii
the	the	at
violet-eyes-to-die-for	violet-eyes-to-die-for	jj_nn1
version	version	nn1
.	.	y
In	in	ii
fact	fact	nn1
,	,	y
Taylor	taylor	np1
's	's	ge_vbz
breathy	breathy	jj
Cleopatra	cleopatra	np1
probably	probably	rr
did	do	vdd
more	more	dar
to	to	to
define	define	vvi
our	our	appge
image	image	nn1
of	of	io
the	the	at
temptress	temptress	nn1
of	of	io
the	the	at
Nile	nile	np1
than	than	csn
2,000	2,000	mc
years	year	nnt2
of	of	io
actual	actual	jj
historic	historic	jj
study	study	nn1
.	.	y
@!Mr-DAVID-FOSTER-@1		zzq
:	:	y
Now	now	rt
what	what	ddq
the	the	at
show	show	nn1
intends	intend	vvz
to	to	to
do	do	vdi
is	be	vbz
sort	sort	rr21@
of	of	rr22
redress	redress	vv0
the	the	at
balance	balance	nn1
and	and	cc
sort	sort	rr21@
of	of	rr22
dismantle	dismantle	vv0
that	that	dd1_cst
myth	myth	nn1
and	and	cc
take	take	vv0
you	you	ppy
back	back	rp
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@(Voiceover)		zzc
Entitled	entitle	vvn
"	"	y
Cleopatra	cleopatra	np1
:	:	y
From	from	ii
History	history	nn1
to	to	ii
Myth	myth	nn1
,	,	y
"	"	y
the	the	at
show	show	nn1
drew	draw	vvd
large	large	jj
crowds	crowd	nn2
to	to	ii
the	the	at
British	british	jj
Museum	museum	nn1
in	in	ii
London	london	np1
,	,	y
and	and	cc
is	be	vbz
now	now	rt
packing	pack	vvg
them	them	ppho2
in	in	rp@
at	at	ii
the	the	at
Field	field	nn1_np1
Museum	museum	nn1
in	in	ii
Chicago	chicago	np1
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
1	1	mc1
:	:	y
Thank	thank	vv0
you	you	ppy
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
2	2	mc
:	:	y
Thank	thank	vv0
you	you	ppy
so	so	rg
much	much	da1_rr
.	.	y
@(Footage-of-exhibit)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
It	it	pph1
's	be	vbz
the	the	at
largest	large	jjt
collection	collection	nn1
of	of	io
Cleopatra	cleopatra	np1
artifacts	artifact	nn2
ever	ever	rr
assembled	assemble	vvn_vvd_jj
.	.	y
These	these	dd2
are	be	vbr
n't	n't	xx
just	just	rr_jj@
statues	statue	nn2
and	and	cc
ancient	ancient	jj
works	works	nn
of	of	io
art	art	nn1
.	.	y
They	they	pphs2
are	be	vbr
the	the	at
evidence	evidence	nn1
of	of	io
Cleopatra	cleopatra	np1
's	's	ge
real	real	jj
story	story	nn1
.	.	y
These	these	dd2
objects	object	nn2
were	be	vbdr
the	the	at
political	political	jj
billboards	billboard	nn2
,	,	y
the	the	at
TV	tv	nn1
ads	ad	nn2
,	,	y
the	the	at
gossip	gossip	nn1
columns	column	nn2
of	of	io
the	the	at
period	period	nn1
.	.	y
And	and	cc
the	the	at
fun	fun	nn1
of	of	io
this	this	dd1
exhibit	exhibit	nn1
is	be	vbz
comparing	compare	vvg
this	this	dd1
reality	reality	nn1
with	with	iw
the	the	at
more	more	rgr
modern	modern	jj
celluloid	celluloid	nn1
images	image	nn2
which	which	ddq
act	act	vv0
as	as	ii_csa
a	a	at1
backdrop	backdrop	nn1
.	.	y
Either	either	dd1
way	way	nn1
,	,	y
according	according	ii21
to	to	ii22
David	david	np1
Foster	foster	np1
,	,	y
who	who	pnqs
brought	bring	vvd
this	this	dd1
exhibit	exhibit	nn1
to	to	ii
Chicago	chicago	np1
,	,	y
it	it	pph1
's	be	vbz
a	a	at1
hell	hell	nn1
of	of	io
a	a	at1
story	story	nn1
.	.	y
@!Mr-FOSTER		zzq
:	:	y
@(Voiceover)		zzc
What	what	ddq
the	the	at
curators	curator	nn2
of	of	io
at	at	ii
the	the	at
British	british	jj
Museum	museum	nn1
did	do	vdd
,	,	y
and	and	cc
I	i	ppis1
think	think	vv0
it	it	pph1
was	be	vbdz
a	a	at1
brilliant	brilliant	jj
conception	conception	nn1
,	,	y
they	they	pphs2
started	start	vvd
with	with	iw
this	this	dd1
name	name	nn1
,	,	y
this	this	dd1
--		nn1_jj
this	this	dd1_rg%
universally	universally	rr
recognized	recognize	vvn_jj@_vvd
name	name	nn1
,	,	y
recognized	recognize	vvn_vvd
for	for	if
the	the	at
wrong	wrong	jj
reasons	reason	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
peel	peel	vv0
away	away	rl
that	that	dd1_cst
--		nn1_jj
those	those	dd2
mis	mis	nn1
--		nn1_jj
misconceptions	misconception	nn2
and	and	cc
take	take	vv0
you	you	ppy
back	back	rp
to	to	to
recover	recover	vvi
the	the	at
--		nn1_jj
the	the	at
historical	historical	jj
truth	truth	nn1
.	.	y
And	and	cc
what	what	ddq
you	you	ppy
see	see	vv0
then	then	rt
face-to-face	face-to-face	jj
is	be	vbz
the	the	at
evidence	evidence	nn1
of	of	io
the	the	at
fact	fact	nn1
that	that	cst
she	she	pphs1
was	be	vbdz
,	,	y
in	in	ii
fact	fact	nn1
,	,	y
contrary	contrary	ii21
to	to	ii22
the	the	at
myth	myth	nn1
,	,	y
a	a	at1
very	very	rg
able	able	jj
,	,	y
a	a	at1
very	very	rg
adroit	adroit	jj
ruler	ruler	nn1
,	,	y
a	a	at1
very	very	rg
accomplished	accomplished	jj
woman	woman	nn1
,	,	y
a	a	at1
very	very	rg
intelligent	intelligent	jj
woman	woman	nn1
,	,	y
a	a	at1
very	very	rg
astute	astute	jj
woman	woman	nn1
.	.	y
@(Footage-of-exhibit)		zzc
@!Ms-SUSAN-WALKER-@1		zzq
:	:	y
It	it	pph1
's	be	vbz
a	a	at1
really	really	rr
heady	heady	jj
mixture	mixture	nn1
of	of	io
high	high	jj
politics	politics	nn1
,	,	y
sexual	sexual	jj
adventure	adventure	nn1
and	and	cc
a	a	at1
perception	perception	nn1
of	of	io
Cleopatra	cleopatra	np1
that	that	cst_dd1
has	have	vhz
endured	endure	vvn
over	over	ii_rp
the	the	at
last	last	md
2,000	2,000	mc
years	year	nnt2
.	.	y
@(Footage-of-Susan-W)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Susan	susan	np1
Walker	walker	np1_nn1@
of	of	io
the	the	at
British	british	jj
Museum	museum	nn1
put	put	vvd_vv0_vvn
the	the	at
exhibit	exhibit	nn1
together	together	rl
,	,	y
drawing	draw	vvg_nn1
artifacts	artifact	nn2
from	from	ii
museums	museum	nn2
around	around	ii
the	the	at
world	world	nn1
.	.	y
@(Footage-of-statues)		zzc
@!Ms-WALKER		zzq
:	:	y
@(Voiceover)		zzc
This	this	dd1
is	be	vbz
a	a	at1
loan	loan	nn1
from	from	ii
Detroit	detroit	np1
,	,	y
from	from	ii
the	the	at
Institute	institute	nn1
of	of	io
Fine	fine	jj
Arts	art	nn2
.	.	y
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Images	image	nn2
of	of	io
the	the	at
great	great	jj
and	and	cc
the	the	at
good	good	jj_nn1%
of	of	io
official	official	jj
ancient	ancient	jj_nn1@
Egypt	egypt	np1
.	.	y
And	and	cc
images	image	nn2
pulled	pull	vvd_vvn
literally	literally	rr
from	from	ii
the	the	at
depths	depth	nn2
of	of	io
history	history	nn1
.	.	y
This	this	dd1
long-lost	long-lost	jj
statue	statue	nn1
is	be	vbz
believed	believe	vvn
to	to	to
be	be	vbi
that	that	dd1
of	of	io
Kaesarian	kaesarian	jj_nn1@
,	,	y
Caesar	caesar	np1
and	and	cc
Cleopatra	cleopatra	np1
's	's	ge
son	son	nn1
,	,	y
discovered	discover	vvd
only	only	rr
recently	recently	rr
on	on	ii
the	the	at
bottom	bottom	nn1
of	of	io
Alexandria	alexandria	np1
harbor	harbor	nn1
.	.	y
@!Ms-WALKER		zzq
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
ruler	ruler	nn1
,	,	y
albeit	albeit	cs
with	with	iw
his	his	appge_ppge@
extremely	extremely	rr
powerful	powerful	jj
mother	mother	nn1
for	for	if
many	many	da2
years	year	nnt2
--		zz
in	in	ii
fact	fact	nn1
,	,	y
for	for	if
14	14	mc
years	year	nnt2
--		zz
from	from	ii
the	the	at
age	age	nn1
of	of	io
three	three	mc
--		zz
and	and	cc
continued	continue	vvd_vvn_jj
to	to	to
rule	rule	vvi
for	for	if
a	a	at1
very	very	rg
short	short	jj
period	period	nn1
after	after	ii_cs
her	her	appge
death	death	nn1
,	,	y
but	but	ccb
then	then	rt
was	be	vbdz
assassinated	assassinate	vvn
.	.	y
@!PHILLIPS		zzq
:	:	y
A	a	at1_rr21
little	little	jj
nuts	nut	nn2_jj@
and	and	cc
bolts	bolt	nn2_vvz@
history	history	nn1
might	might	vm
be	be	vbi
useful	useful	jj
here	here	rl
.	.	y
Cleopatra	cleopatra	np1
was	be	vbdz
the	the	at
last	last	md
in	in	ii
the	the	at
line	line	nn1
of	of	io
Greek	greek	jj_nn1
rulers	ruler	nn2
of	of	io
ancient	ancient	jj
Egypt	egypt	np1
who	who	pnqs
traced	trace	vvd
their	their	appge
origins	origin	nn2
back	back	rp
to	to	ii
Alexander	alexander	np1
the	the	at
Great	great	jj
.	.	y
In	in	bcl21
order	order	bcl22
to	to	to
consolidate	consolidate	vvi
her	her	appge
power	power	nn1
and	and	cc
placate	placate	vvi
Rome	rome	np1
,	,	y
she	she	pphs1
formed	form	vvd
a	a	at1
series	series	nn
of	of	io
romantic	romantic	jj
and	and	cc
political	political	jj
alliances	alliance	nn2
,	,	y
first	first	md
with	with	iw
Julius	julius	np1
Caesar	caesar	np1
.	.	y
When	when	cs_rrq
he	he	pphs1
died	die	vvd
,	,	y
she	she	pphs1
took	take	vvd
up	up	rp
with	with	iw
Marc	marc	np1
Anthony	anthony	np1
,	,	y
as	as	csa
he	he	pphs1
fought	fight	vvd
for	for	if
control	control	nn1
of	of	io
Rome	rome	np1
with	with	iw
his	his	appge
rival	rival	nn1_jj
,	,	y
Octavian	octavian	np1
.	.	y
@(Footage-of-exhibit)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
what	what	ddq
does	do	vdz
the	the	at
evidence	evidence	nn1
show	show	vvi
?	?	y
It	it	pph1
shows	show	vvz
her	her	ppho1
as	as	ii_csa
a	a	at1
skillful	skillful	jj
politician	politician	nn1
,	,	y
an	a	at1
able	able	jj
administrator	administrator	nn1
in	in	ii
her	her	appge
own	own	da
right	right	nn1
.	.	y
It	it	pph1
pays	pay	vvz
to	to	to
follow	follow	vvi
the	the	at
money	money	nn1
.	.	y
@!Mr-JONATHAN-WILLIA		zzq
:	:	y
This	this	dd1
is	be	vbz
a	a	at1
coin	coin	nn1
of	of	io
Cleopatra	cleopatra	np1
and	and	cc
it	it	pph1
calls	call	vvz
her	her	ppho1_appge
'	'	ge_"@
Queen	queen	nnb
Cleopatra	cleopatra	np1
the	the	at
queen	queen	nn1
of	of	io
kings	king	nn2
and	and	cc
of	of	io
the	the	at
sons	son	nn2
of	of	io
kings	king	nn2
,	,	y
'	'	ge
extraordinary	extraordinary	jj
sort	sort	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
was	be	vbdz
ruler	ruler	nn1
of	of	io
the	the	at
world	world	nn1
.	.	y
@(Footage-of-William)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Jonathan	jonathan	np1
Williams	williams	np1
knows	know	vvz
everything	everything	pn1
there	there	rl
is	be	vbz
to	to	to
know	know	vvi
about	about	ii
the	the	at
loose	loose	jj
change	change	nn1
of	of	io
antiquity	antiquity	nn1
.	.	y
@!Mr-WILLIAMS		zzq
:	:	y
@(Voiceover)		zzc
Whoever	whoever	pnqv
chose	choose	vvd
to	to	to
put	put	vvi
Cleopatra	cleopatra	np1
on	on	ii
one	one	mc1
side	side	nn1
and	and	cc
Anthony	anthony	np1
on	on	ii
the	the	at
other	other	jj_nn1@
,	,	y
knew	know	vvd
that	that	cst_dd1
what	what	ddq
they	they	pphs2
were	be	vbdr
doing	do	vdg
would	would	vm
please	please	vvi
the	the	at
respective	respective	jj
individuals	individual	nn2
portrayed	portray	vvn
on	on	ii
the	the	at
coin	coin	nn1
.	.	y
It	it	pph1
's	be	vbz
--		zz
you	you	ppy
know	know	vv0
,	,	y
it	it	pph1
's	be	vbz
--		zz
it	it	pph1
's	be	vbz
--		zz
it	it	pph1
's	be	vbz
a	a	at1
tribute	tribute	nn1
to	to	ii
their	their	appge
greatness	greatness	nn1
is	be	vbz
what	what	ddq
it	it	pph1
is.	is	nnu
@!PHILLIPS		zzq
:	:	y
It	it	pph1
's	be	vbz
also	also	rr
kind	kind	rr21%_nn1
of	of	rr22_io
serving	serve	vvg
notice	notice	nn1_vv0
that	that	cst
they	they	pphs2
're	be	vbr
going	go	vvg
steady	steady	jj_rr@
,	,	y
I	i	ppis1
suppose	suppose	vv0
,	,	y
or	or	cc
something	something	pn1
like	like	ii
that	that	dd1
.	.	y
@!Mr-WILLIAMS		zzq
:	:	y
That	that	dd1
's	be	vbz
right	right	jj
.	.	y
That	that	dd1
's	be	vbz
right	right	jj
.	.	y
It	it	pph1
's	be	vbz
--		zz
it	it	pph1
's	be	vbz
--		zz
that	that	dd1
's	be	vbz
right	right	jj
.	.	y
That	that	cst
they	they	pphs2
are	be	vbr
--		zz
that	that	cst
they	they	pphs2
are	be	vbr
a	a	at1
couple	couple	nn1
.	.	y
They	they	pphs2
've	have	vh0
come	come	vvn
together	together	rl
.	.	y
You	you	ppy
know	know	vv0
,	,	y
when	when	cs_rrq
you	you	ppy
think	think	vv0
of	of	io
Anthony	anthony	np1
,	,	y
you	you	ppy
think	think	vv0
of	of	io
Cleopatra	cleopatra	np1
.	.	y
@(Footage-of-coin)		zzc
@!Mr-WILLIAMS		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
this	this	dd1
is	be	vbz
--		zz
this	this	dd1
is	be	vbz
really	really	rr
a	a	at1
new	new	jj
thing	thing	nn1
in	in	ii
the	the	at
30s	30s	mc2
BC.	bc	np1
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Two	two	mc
sides	side	nn2
of	of	io
the	the	at
same	same	da
coin	coin	nn1
...	...	...
@!Mr-WILLIAMS		zzq
:	:	y
@(Voiceover)		zzc
Absolutely	absolutely	rr
.	.	y
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
so	so	rr
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
do	do	vd0
the	the	at
coins	coin	nn2
answer	answer	vvi
the	the	at
age-old	age-old	jj
question	question	nn1
:	:	y
What	what	ddq
was	be	vbdz
it	it	pph1
about	about	ii
Cleopatra	cleopatra	np1
that	that	cst_dd1
drew	draw	vvd
the	the	at
great	great	jj
men	man	nn2
of	of	io
her	her	appge
time	time	nnt1
to	to	ii
her	her	ppho1
,	,	y
often	often	rr
to	to	ii
their	their	appge
ruin	ruin	nn1
?	?	y
Put	put	vv0
bluntly	bluntly	rr_jj
,	,	y
was	be	vbdz
she	she	pphs1
really	really	rr
that	that	rg
gorgeous	gorgeous	jj
?	?	y
How	how	rrq
do	do	vd0
we	we	ppis2
know	know	vvi
that	that	dd1
's	be	vbz
what	what	ddq
she	she	pphs1
looked	look	vvd
like	like	ii
?	?	y
@!Mr-WILLIAMS		zzq
:	:	y
Well	well	rr
,	,	y
we	we	ppis2
do	do	vd0
n't	n't	xx
,	,	y
I	i	ppis1
think	think	vv0
is	be	vbz
the	the	at
truth	truth	nn1
of	of	io
the	the	at
matter	matter	nn1
.	.	y
My	my	appge
suspicion	suspicion	nn1
is	be	vbz
that	that	cst
you	you	ppy
'd	have	vm
probably	probably	rr
be	be	vbi
able	able	jk
to	to	to
recognize	recognize	vvi
that	that	cst_dd1
as	as	ii_csa
a	a	at1
portrait	portrait	nn1
of	of	io
the	the	at
real	real	jj
Cleopatra	cleopatra	np1
were	be	vbdr
she	she	pphs1
in	in	ii
the	the	at
room	room	nn1
with	with	iw
us	us	ppio2
now	now	rt
.	.	y
But	but	ccb
it	it	pph1
's	be	vbz
a	a	at1
stylized	stylized	jj
portrait	portrait	nn1
.	.	y
It	it	pph1
's	be	vbz
a	a	at1
portrait	portrait	nn1
of	of	io
power	power	nn1
.	.	y
It	it	pph1
does	do	vdz
n't	n't	xx
intend	intend	vvi
to	to	to
be	be	vbi
--		zz
it	it	pph1
does	do	vdz
n't	n't	xx
claim	claim	vvi
to	to	to
be	be	vbi
realistic	realistic	jj
.	.	y
What	what	ddq
's	be	vbz
important	important	jj
for	for	if
Cleopatra	cleopatra	np1
's	's	ge
portrait	portrait	nn1
is	be	vbz
not	not	xx
that	that	cst
she	she	pphs1
looks	look	vvz
stunning	stunning	jj
,	,	y
but	but	ccb
that	that	cst@_dd1
she	she	pphs1
looks	look	vvz
really	really	rr
impressive	impressive	jj
.	.	y
You	you	ppy
know	know	vv0
that	that	cst
you	you	ppy
're	be	vbr
dealing	deal	vvg
with	with	iw
and	and	cc
looking	look	vvg
at	at	ii
the	the	at
face	face	nn1
of	of	io
a	a	at1
really	really	rr
powerful	powerful	jj
and	and	cc
impressive	impressive	jj
woman	woman	nn1
.	.	y
@(Footage-of-statue)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
beautiful	beautiful	jj
?	?	y
It	it	pph1
's	be	vbz
the	the	at
old	old	jj
eye	eye	nn1
of	of	io
the	the	at
beholder	beholder	nn1
thing	thing	nn1
.	.	y
@!Mr-FOSTER		zzq
:	:	y
@(Voiceover)		zzc
Her	her	appge
physical	physical	jj
beauty	beauty	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
beholder	beholder	nn1
.	.	y
But	but	ccb
the	the	at
force	force	nn1
of	of	io
her	her	appge
personality	personality	nn1
and	and	cc
the	the	at
charisma	charisma	nn1
she	she	pphs1
projected	project	vvd@
,	,	y
and	and	cc
--		zz
and	and	cc
the	the	at
intelligence	intelligence	nn1
she	she	pphs1
manifested	manifest	vvd
,	,	y
and	and	cc
the	the	at
fact	fact	nn1
that	that	cst
she	she	pphs1
could	could	vm
speak	speak	vvi
in	in	ii
seven	seven	mc
or	or	cc
eight	eight	mc
languages	language	nn2
with	with	iw
any	any	dd
ambassador	ambassador	nn1
that	that	cst
came	come	vvd
to	to	ii
her	her	appge
court	court	nn1
--		nn1
all	all	db
of	of	io
those	those	dd2
exerted	exert	vvn_vvd
a	a	at1
peculiar	peculiar	jj
force	force	nn1
on	on	ii
--		nn1_jj
on	on	ii
onlookers	onlooker	nn2
,	,	y
and	and	cc
so	so	rr_cs@
I	i	ppis1
think	think	vv0
the	the	at
whole	whole	jj
package	package	nn1
was	be	vbdz
a	a	at1
charming	charming	jj
,	,	y
attractive	attractive	jj
package	package	nn1
.	.	y
@(Footage-of-statues)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
To	to	to
complicate	complicate	vvi
matters	matter	nn2
,	,	y
Cleopatra	cleopatra	np1
's	's	ge
image	image	nn1
changes	change	nn2_vvz@
dramatically	dramatically	rr
over	over	ii
time	time	nnt1
,	,	y
depending	depending	ii21
on	on	ii22
who	who	pnqs
was	be	vbdz
doing	do	vdg
the	the	at
sculpting	sculpting	nn1
.	.	y
@!Ms-SALLY-ANN-ASHTO		zzq
:	:	y
@(Voiceover)		zzc
There	there	ex
's	be	vbz
a	a	at1
great	great	jj
debate	debate	nn1
in	in	ii_rp@
both	both	rr
Greek-	greek-	jj
and	and	cc
Egyptian-style	egyptian-style	jj_nn1
portraitures	portraitures	nn2
as	as	ii21
to	to	ii22
whether	whether	csw
an	a	at1
image	image	nn1
really	really	rr
does	do	vdz
represent	represent	vvi
the	the	at
individual	individual	nn1
's	's	ge
true	true	jj
appearance	appearance	nn1
.	.	y
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Sally-Ann	sally-ann	np1
Ashton	ashton	np1
ought	ought	vmk
to	to	to
know	know	vvi
.	.	y
She	she	pphs1
's	be	vbz_vhz@
credited	credit	vvn
with	with	iw
discovering	discover	vvg
that	that	cst
this	this	dd1
statue	statue	nn1
from	from	ii
the	the	at
San	san	np1
Jose	jose	np1
Museum	museum	nn1
is	be	vbz
actually	actually	rr
of	of	io
Cleopatra	cleopatra	np1
,	,	y
even	even	cs21
though	though	cs22
it	it	pph1
looks	look	vvz
different	different	jj
from	from	ii
the	the	at
others	others	nn2
.	.	y
The	the	at
key	key	nn1
is	be	vbz
the	the	at
tell-tale	tell-tale	jj
three-cobra	three-cobra	jj_nn1
headdress	headdress	nn1
,	,	y
which	which	ddq
Sally-Ann	sally-ann	np1
says	say	vvz
only	only	rr
a	a	at1
queen	queen	nn1
would	would	vm
wear	wear	vvi
.	.	y
Whatever	whatever	ddqv
,	,	y
so-called	so-called	jj
beauty	beauty	nn1
is	be	vbz
n't	n't	xx
necessarily	necessarily	rr
the	the	at
issue	issue	nn1
.	.	y
@!Ms-ASHTON		zzq
:	:	y
@(Voiceover)		zzc
With	with	iw
each	each	dd1
new	new	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
what	what	ddq
a	a	at1
queen	queen	nn1
or	or	cc
a	a	at1
ruler	ruler	nn1
should	should	vm
really	really	rr
look	look	vvi
like	like	ii
.	.	y
And	and	cc
I	i	ppis1
think	think	vv0
perhaps	perhaps	rr
slightly	slightly	rr
too	too	rg
much	much	da1
emphasis	emphasis	nn1
being	be	vbg
placed	place	vvn
on	on	ii
her	her	appge
beauty	beauty	nn1
,	,	y
really	really	rr
,	,	y
rather	rather	ii21_cs21@
than	than	ii22_cs22@
her	her	appge
achievements	achievement	nn2
,	,	y
her	her	appge
historical	historical	jj
achievements	achievement	nn2
,	,	y
and	and	cc
also	also	rr
her	her	appge
presentation	presentation	nn1
as	as	ii_csa
a	a	at1
person	person	nn1
,	,	y
as	as	csa_ii
a	a	at1
ruler	ruler	nn1
of	of	io
a	a	at1
very	very	rg
important	important	jj
country	country	nn1
.	.	y
@!PHILLIPS		zzq
:	:	y
So	so	cs@_rr
she	she	pphs1
need	need	vm@
n't	n't	xx
have	have	vhi
been	be	vbn
Liz	liz	np1
Taylor	taylor	np1
?	?	y
@!Ms-ASHTON		zzq
:	:	y
No.	no	zz
@(Excerpts-from-movi)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Cleopatra	cleopatra	np1
's	's	ge
problem	problem	nn1
is	be	vbz
n't	n't	xx
the	the	at
way	way	nn1
she	she	pphs1
looked	look	vvd
;		np1
it	it	pph1
's	be	vbz
the	the	at
way	way	nn1
she	she	pphs1
was	be	vbdz
portrayed	portray	vvn
by	by	ii
the	the	at
people	people	nn
who	who	pnqs
ultimately	ultimately	rr
told	tell	vvd_vvn
her	her	appge
story	story	nn1
.	.	y
And	and	cc
because	because	cs
she	she	pphs1
had	have	vhd
backed	back	vvn
the	the	at
wrong	wrong	jj
horse	horse	nn1
--		nn1
the	the	at
loser	loser	nn1
--		nn1
in	in	ii
Marc	marc	np1
Anthony	anthony	np1
,	,	y
it	it	pph1
was	be	vbdz
the	the	at
victorious	victorious	jj
Octavian	octavian	np1
who	who	pnqs
got	get	vvd
to	to	to
define	define	vvi
her	her	ppho1
,	,	y
and	and	cc
not	not	xx
kindly	kindly	rr_jj
.	.	y
@!Ms-WALKER		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
whore	whore	z'
of	of	io
the	the	at
Kinocus	kinocus	nn1_np1
,	,	y
is	be	vbz
how	how	rrq
she	she	pphs1
was	be	vbdz
described	describe	vvn
.	.	y
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Cleopatra	cleopatra	np1
was	be	vbdz
dissed	dissed	vvn_jj
big	big	jj
time	time	nnt1
,	,	y
her	her	appge
reputation	reputation	nn1
dragged	drag	vvn_vvd
through	through	ii
the	the	at
Roman	roman	jj_nn1
mud	mud	nn1
.	.	y
@!Mr-FOSTER		zzq
:	:	y
He	he	pphs1
launched	launch	vvd
a	a	at1
vicious	vicious	jj
propaganda	propaganda	nn1
war	war	nn1
against	against	ii
her	her	ppho1
.	.	y
And	and	cc
,	,	y
in	in	ii
fact	fact	nn1
,	,	y
he	he	pphs1
kind	kind	rr21%
of	of	rr22
established	establish	vvd_vvn
the	the	at
motif	motif	nn1
of	of	io
the	the	at
--		nn1_jj
the	the	at
insatiable	insatiable	jj
--		nn1_jj
you	you	ppy
know	know	vv0
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
who	who	pnqs
unmanned	unmanned	jj
Anthony	anthony	np1
and	and	cc
--		zz
Cleopatra	cleopatra	np1
--		nn1_jj
through	through	ii
sexual	sexual	jj
wiles	wile	nn2
.	.	y
He	he	pphs1
--		zz
he	he	pphs1
created	create	vvd
that	that	dd1
theme	theme	nn1
.	.	y
And	and	cc
in	in	ii
fact	fact	nn1
,	,	y
his	his	appge
writers	writer	nn2
were	be	vbdr
so	so	rg_rr
effective	effective	jj
that	that	cst
they	they	pphs2
--		zz
they	they	pphs2
sort	sort	rr21@
of	of	rr22
guaranteed	guarantee	vvd_vvn
her	her	appge
survival	survival	nn1
through	through	ii
history	history	nn1
.	.	y
@(Footage-of-writing)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
For	for	if
a	a	at1
final	final	jj
opinion	opinion	nn1
,	,	y
it	it	pph1
's	be	vbz
useful	useful	jj
to	to	to
get	get	vvi
away	away	ii21_rl
from	from	ii22_ii
the	the	at
old	old	jj
rocks	rock	nn2
and	and	cc
into	into	ii
the	the	at
literature	literature	nn1
,	,	y
inevitably	inevitably	rr
to	to	ii
Shakespeare	shakespeare	np1
.	.	y
@(Excerpt-from-movie)		zzc
@!PHILLIPS		zzq
:	:	y
@(Voiceover)		zzc
Janet	janet	np1
Suzman	suzman	np1_nn1
is	be	vbz
widely	widely	rr
credited	credit	vvn
with	with	iw
the	the	at
defining	defining	jj@_vvg
theatrical	theatrical	jj
portrayal	portrayal	nn1
.	.	y
@!Ms-JANET-SUZMAN-@1		zzq
:	:	y
Well	well	rr
,	,	y
my	my	appge
first	first	md
impression	impression	nn1
is	be	vbz
'	'	ge
cause	cause	nn1_vv0
that	that	cst_dd1
is	be	vbz
the	the	at
received	received	jj@
idea	idea	nn1
that	that	cst
Cleopatra	cleopatra	np1
is	be	vbz
just	just	rr
